structure_id,cif_path,input_cif_path,raw_valid,formula,chemical_system,num_sites,raw_valid_reason,relaxed_cif_path,relaxation_success,total_energy,composition_valid,structure_valid,structure_comp_valid,reference_name,is_unique,is_novel,stable,predicted_dielectric_scalar,predicted_tensor,volume,prediction_success,target_dielectric_scalar,abs_error,reward_raw,reward_final,gate_reason,reward_final_diversity,diversity_penalty
gen_12,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/input_cifs/gen_12.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/input_cifs/gen_12.cif,True,Cs2 Ti2 Pd1 S6,Cs-Pd-S-Ti,11,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/relaxed/relaxed_cifs/gen_12_relaxed.cif,True,-60.48820877075195,True,True,True,TRI2024,True,True,True,6.355931633031212,"[[6.705554814613553, 1.028023731897053, 0.19345834737295187], [1.028023731897053, 7.704214466480372, 0.3514008481660112], [0.19345834737295187, 0.3514008481660112, 4.658025617999719]]",328.7066311652592,True,12.0,5.644068366968788,0.0186494529385302,0.018649453,,0.018649453,False
gen_13,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/input_cifs/gen_13.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/input_cifs/gen_13.cif,True,Sm6 Sn2 H4,H-Sm-Sn,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/relaxed/relaxed_cifs/gen_13_relaxed.cif,True,-57.03235626220703,True,True,True,TRI2024,True,True,True,11.584246225588291,"[[11.82761372484745, 0.000980279556187162, 2.288676256418617e-05], [0.000980279556187162, 11.45276607546101, 0.060234068732883846], [2.288676256418617e-05, 0.060234068732883846, 11.47235887645642]]",258.6815931381736,True,12.0,0.4157537744117086,0.9786253460779344,0.97862536,,0.97862536,False
gen_14,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/input_cifs/gen_14.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/input_cifs/gen_14.cif,True,Y10 Pd5 Pt3,Pd-Pt-Y,18,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/relaxed/relaxed_cifs/gen_14_relaxed.cif,True,-124.97801971435548,True,True,True,TRI2024,True,True,True,18.545809474657645,"[[18.91146942568241, 0.16987984443979076, 0.0012026159395017153], [0.16987984443979076, 19.07246671467093, -0.004099138992902984], [0.0012026159395017153, -0.004099138992902984, 17.653492283619588]]",433.5793166792713,True,12.0,6.545809474657645,0.0047199705924617,0.0047199707,,0.0047199707,False
gen_2,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/input_cifs/gen_2.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/input_cifs/gen_2.cif,True,Ca8 Ag1 Sb5,Ag-Ca-Sb,14,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/relaxed/relaxed_cifs/gen_2_relaxed.cif,True,-52.53476333618164,True,True,True,TRI2024,True,True,True,12.078729504586262,"[[12.080607621785184, -0.0667417936358694, -0.11839707412684403], [-0.0667417936358694, 12.029527268736002, 0.0834887715111063], [-0.11839707412684403, 0.0834887715111063, 12.126053623237606]]",427.1057863462406,True,12.0,0.0787295045862617,0.9992255082121614,0.9992255,,0.9992255,False
gen_21,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/input_cifs/gen_21.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/input_cifs/gen_21.cif,True,Na2 Tl7 Cd1 Hg2,Cd-Hg-Na-Tl,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/relaxed/relaxed_cifs/gen_21_relaxed.cif,True,-21.33123016357422,True,True,True,TRI2024,True,True,True,14.803936194314913,"[[15.165365714437955, -0.0026423371514151866, 0.0020052317213826707], [-0.0026423371514151866, 14.359680441167807, 0.15218955659725644], [0.0020052317213826707, 0.15218955659725644, 14.886762427338974]]",353.1445497045544,True,12.0,2.803936194314913,0.3742776891465619,0.37427768,,0.37427768,False
gen_24,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/input_cifs/gen_24.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/input_cifs/gen_24.cif,True,Te1 Pb1 Au1 Br8,Au-Br-Pb-Te,11,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/relaxed/relaxed_cifs/gen_24_relaxed.cif,True,-28.104888916015625,True,True,True,TRI2024,True,True,True,3.970904811912607,"[[3.792240461556917, -0.2737471894891759, -0.11138112605154249], [-0.2737471894891759, 4.098454036699542, -0.469153282178122], [-0.11138112605154249, -0.469153282178122, 4.02201993748136]]",502.61119588465294,True,12.0,8.029095188087393,0.0003164655426088,0.00031646554,,0.00031646554,False
gen_28,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/input_cifs/gen_28.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/input_cifs/gen_28.cif,True,Sr3 Li1,Li-Sr,4,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/relaxed/relaxed_cifs/gen_28_relaxed.cif,True,-6.890590667724609,True,True,True,TRI2024,True,True,True,4.957422300809562,"[[4.943238370435468, 0.00013579899385615066, -0.0006255832403436365], [0.00013579899385615066, 4.94322115857859, 0.0004144411142281942], [-0.0006255832403436365, 0.0004144411142281942, 4.985807373414634]]",188.2203497804986,True,12.0,7.042577699190438,0.0020299632670492,0.0020299633,,0.0020299633,False
gen_3,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/input_cifs/gen_3.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/input_cifs/gen_3.cif,True,Cu4 Ge2 Pd13,Cu-Ge-Pd,19,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/relaxed/relaxed_cifs/gen_3_relaxed.cif,True,-96.783203125,True,True,True,TRI2024,True,True,True,27.96903882383714,"[[27.929682464801303, -0.006058396252425371, 0.14163145785760292], [-0.006058396252425371, 28.033206689437996, -0.08224402460961878], [0.14163145785760292, -0.08224402460961878, 27.94422731727216]]",278.6271334408168,True,12.0,15.969038823837138,1.4332092811691852e-14,1.4332092e-14,,1.4332092e-14,False
gen_33,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/input_cifs/gen_33.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/input_cifs/gen_33.cif,True,Ca2 Tl11,Ca-Tl,13,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/relaxed/relaxed_cifs/gen_33_relaxed.cif,True,-31.82915306091309,True,True,True,TRI2024,True,True,True,18.530516462091253,"[[18.446069505173245, -0.10413414760766211, 0.014543931072040902], [-0.10413414760766211, 18.737283115803255, -0.048732800384915176], [0.014543931072040902, -0.048732800384915176, 18.408196765297273]]",388.8542827180713,True,12.0,6.530516462091253,0.0048394429507109,0.004839443,,0.004839443,False
gen_52,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/input_cifs/gen_52.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/input_cifs/gen_52.cif,True,Cs3 K1 Rb2 Cd1 F8,Cd-Cs-F-K-Rb,15,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0008/postprocess/relaxed/relaxed_cifs/gen_52_relaxed.cif,True,-60.19287109375,True,True,True,TRI2024,True,True,True,2.232991594510889,"[[2.2883549995587513, 0.005390614411638675, -0.04469283779727279], [0.005390614411638675, 2.295275857382066, 0.025702777952057488], [-0.04469283779727279, 0.025702777952057488, 2.1153439265918497]]",381.5250571125712,True,12.0,9.767008405489111,6.627342596566143e-06,6.6273424e-06,,6.6273424e-06,False
