structure_id,cif_path,input_cif_path,raw_valid,formula,chemical_system,num_sites,raw_valid_reason,relaxed_cif_path,relaxation_success,total_energy,composition_valid,structure_valid,structure_comp_valid,reference_name,is_unique,is_novel,stable,predicted_dielectric_scalar,predicted_tensor,volume,prediction_success,target_dielectric_scalar,abs_error,reward_raw,reward_final,gate_reason,reward_final_diversity,diversity_penalty
gen_11,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/input_cifs/gen_11.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/input_cifs/gen_11.cif,True,Na1 Sr6 Li2 In1,In-Li-Na-Sr,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/relaxed/relaxed_cifs/gen_11_relaxed.cif,True,-18.4129695892334,True,True,True,TRI2024,True,True,True,5.939167228170175,"[[6.0616825814153685, 0.0004183553162951407, 0.000475147708204789], [0.0004183553162951407, 5.884872575009173, -0.09021122360380761], [0.000475147708204789, -0.09021122360380761, 5.870946528085982]]",418.80414820097417,True,12.0,6.060832771829825,0.0101354942257377,0.010135494,,0.010135494,False
gen_21,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/input_cifs/gen_21.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/input_cifs/gen_21.cif,True,Rb1 Ba2 N1,Ba-N-Rb,4,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/relaxed/relaxed_cifs/gen_21_relaxed.cif,True,-14.256799697875977,True,True,True,TRI2024,True,True,True,6.021330934416199,"[[6.422392843789405, -0.0043399941887805075, 0.0017656999718734586], [-0.0043399941887805075, 6.4214530869358555, 0.0012654079086293713], [0.0017656999718734586, 0.0012654079086293713, 5.220146872523342]]",184.71215652122896,True,12.0,5.978669065583801,0.0114695397567853,0.01146954,,0.01146954,False
gen_28,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/input_cifs/gen_28.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/input_cifs/gen_28.cif,True,K2 Si1 Pb1 Au6,Au-K-Pb-Si,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/relaxed/relaxed_cifs/gen_28_relaxed.cif,True,-33.04451370239258,True,True,True,TRI2024,True,True,True,12.616056787480924,"[[12.458284718486727, -0.0013165068958670267, -0.005353835457841061], [-0.0013165068958670267, 12.460435293000392, -0.014358738992806175], [-0.005353835457841061, -0.014358738992806175, 12.929450350955658]]",269.2876041061619,True,12.0,0.6160567874809235,0.9536669803515,0.953667,,0.953667,False
gen_3,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/input_cifs/gen_3.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/input_cifs/gen_3.cif,True,Sn1 Sb3 Te3,Sb-Sn-Te,7,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/relaxed/relaxed_cifs/gen_3_relaxed.cif,True,-26.579036712646484,True,True,True,TRI2024,True,True,True,21.291876773125267,"[[21.517952473433688, 0.006904386193831022, 0.007933442936605771], [0.006904386193831022, 21.52147074009987, -0.0004537298684865124], [0.007933442936605771, -0.0004537298684865124, 20.83620710584225]]",222.90004154494173,True,12.0,9.291876773125267,2.0555711045643855e-05,2.0555712e-05,,2.0555712e-05,False
gen_30,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/input_cifs/gen_30.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/input_cifs/gen_30.cif,True,Pr4 C4,C-Pr,8,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/relaxed/relaxed_cifs/gen_30_relaxed.cif,True,-56.89837646484375,True,True,True,TRI2024,True,True,True,9.20112509253921,"[[9.263867744376546, 0.3008425743190357, -0.11428391578783971], [0.3008425743190357, 9.244191736651398, 0.15811631132084544], [-0.11428391578783971, 0.15811631132084544, 9.095315796589682]]",154.3741923598023,True,12.0,2.7988749074607906,0.3756067376469693,0.37560675,,0.37560675,False
gen_32,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/input_cifs/gen_32.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/input_cifs/gen_32.cif,True,Ga1 Pb4,Ga-Pb,5,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/relaxed/relaxed_cifs/gen_32_relaxed.cif,True,-17.447399139404297,True,True,True,TRI2024,True,True,True,19.16381784238468,"[[19.18307663628599, 0.08591645047897016, -0.1441471852323773], [0.08591645047897016, 19.257625891352234, 0.13127492493590615], [-0.1441471852323773, 0.13127492493590615, 19.050750999515813]]",156.68561832296913,True,12.0,7.163817842384681,0.0016367613767359,0.0016367614,,0.0016367614,False
gen_35,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/input_cifs/gen_35.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/input_cifs/gen_35.cif,True,Li3 Bi2 Pd7,Bi-Li-Pd,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/relaxed/relaxed_cifs/gen_35_relaxed.cif,True,-54.57615661621094,True,True,True,TRI2024,True,True,True,23.502126625429767,"[[24.30754335707232, -0.0014667674126171697, -0.00243327902952139], [-0.0014667674126171697, 23.842041954618605, 0.006508089162066422], [-0.00243327902952139, 0.006508089162066422, 22.356794564598395]]",193.40971078375108,True,12.0,11.502126625429767,6.57527321310732e-08,6.575273e-08,,6.575273e-08,False
gen_36,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/input_cifs/gen_36.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/input_cifs/gen_36.cif,True,Zr8 Ga2 Pt2,Ga-Pt-Zr,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/relaxed/relaxed_cifs/gen_36_relaxed.cif,True,-94.09256744384766,True,True,True,TRI2024,True,True,True,17.22464510698425,"[[19.156945000040924, 0.005782005154999067, 0.0022118954741627314], [0.005782005154999067, 16.257387336403365, -0.005967148412616343], [0.0022118954741627314, -0.005967148412616343, 16.259602984508465]]",249.7987139806445,True,12.0,5.224645106984251,0.0329714065353672,0.03297141,,0.03297141,False
gen_4,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/input_cifs/gen_4.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/input_cifs/gen_4.cif,True,Ba2 Mg4 Tl3 Ag1,Ag-Ba-Mg-Tl,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/relaxed/relaxed_cifs/gen_4_relaxed.cif,True,-22.251052856445312,True,True,True,TRI2024,True,True,True,8.19932488111858,"[[8.683596970952502, 5.739312760593793e-05, 0.000734539873758018], [5.739312760593793e-05, 8.681813959245014, -0.0003485878903773584], [0.000734539873758018, -0.0003485878903773584, 7.232563713158219]]",300.13683286215337,True,12.0,3.80067511888142,0.1643689932126982,0.16436899,,0.16436899,False
gen_47,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/input_cifs/gen_47.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/input_cifs/gen_47.cif,True,K4 Na2 Tl4 In2,In-K-Na-Tl,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0014/postprocess/relaxed/relaxed_cifs/gen_47_relaxed.cif,True,-23.22031784057617,True,True,True,TRI2024,True,True,True,7.989887838750253,"[[9.568279934190567, 0.0021878729446280854, 0.003185804059366036], [0.0021878729446280854, 7.474946961991843, 0.4529451471042322], [0.003185804059366036, 0.4529451471042322, 6.926436620068348]]",488.6591397914052,True,12.0,4.010112161249747,0.1339719347374184,0.13397193,,0.13397193,False
