structure_id,cif_path,input_cif_path,raw_valid,formula,chemical_system,num_sites,raw_valid_reason,relaxed_cif_path,relaxation_success,total_energy
gen_0,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_0.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_0.cif,True,Ce2 Al4 Ag3 Ge1,Ag-Al-Ce-Ge,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/relaxed/relaxed_cifs/gen_0_relaxed.cif,True,-42.85585784912109
gen_1,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_1.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_1.cif,True,Tl4 Cd2 Hg2 Bi2,Bi-Cd-Hg-Tl,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/relaxed/relaxed_cifs/gen_1_relaxed.cif,True,-19.707090377807617
gen_10,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_10.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_10.cif,True,Cs4 K2 Hg2 Bi2,Bi-Cs-Hg-K,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/relaxed/relaxed_cifs/gen_10_relaxed.cif,True,-17.576236724853516
gen_11,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_11.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_11.cif,True,Tl1 Cd3 In1 Sn4 Hg2,Cd-Hg-In-Sn-Tl,11,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/relaxed/relaxed_cifs/gen_11_relaxed.cif,True,-23.69436454772949
gen_12,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_12.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_12.cif,True,Li1 Er1 Al1 Ir1,Al-Er-Ir-Li,4,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/relaxed/relaxed_cifs/gen_12_relaxed.cif,True,-21.824153900146484
gen_13,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_13.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_13.cif,True,Nd2 Dy1 Sc1 P4,Dy-Nd-P-Sc,8,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/relaxed/relaxed_cifs/gen_13_relaxed.cif,True,-54.10212707519531
gen_14,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_14.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_14.cif,True,Tb4 Ga6 Pt2,Ga-Pt-Tb,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/relaxed/relaxed_cifs/gen_14_relaxed.cif,True,-58.79098129272461
gen_15,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_15.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_15.cif,True,Tb2 Nd1 Y2 Tm2,Nd-Tb-Tm-Y,7,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/relaxed/relaxed_cifs/gen_15_relaxed.cif,True,-35.656585693359375
gen_16,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_16.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_16.cif,True,As1 Se3,As-Se,4,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/relaxed/relaxed_cifs/gen_16_relaxed.cif,True,-14.431811332702637
gen_17,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_17.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/input_cifs/gen_17.cif,True,Dy4 Co2 Ni6,Co-Dy-Ni,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0016/postprocess/relaxed/relaxed_cifs/gen_17_relaxed.cif,True,-71.6713638305664
