structure_id,cif_path,input_cif_path,raw_valid,formula,chemical_system,num_sites,raw_valid_reason,relaxed_cif_path,relaxation_success,total_energy,composition_valid,structure_valid,structure_comp_valid,reference_name,is_unique,is_novel,stable,predicted_dielectric_scalar,predicted_tensor,volume,prediction_success,target_dielectric_scalar,abs_error,reward_raw,reward_final,gate_reason,reward_final_diversity,diversity_penalty
gen_1,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/input_cifs/gen_1.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/input_cifs/gen_1.cif,True,Ce2 Sm4 Dy2 Tl2,Ce-Dy-Sm-Tl,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/relaxed/relaxed_cifs/gen_1_relaxed.cif,True,-45.627418518066406,True,True,True,TRI2024,True,True,True,14.209807346630916,"[[14.644937595425105, 0.008990378032983377, -0.0044185485728095815], [0.008990378032983377, 13.823505504975476, 0.25727478193149095], [-0.0044185485728095815, 0.25727478193149095, 14.160978939492168]]",301.75799609909706,True,12.0,2.209807346630916,0.543130278825617,0.5431303,,0.5431303,False
gen_18,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/input_cifs/gen_18.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/input_cifs/gen_18.cif,True,Li2 Mg1 Cd2 Ag2,Ag-Cd-Li-Mg,7,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/relaxed/relaxed_cifs/gen_18_relaxed.cif,True,-14.27301788330078,True,True,True,TRI2024,True,True,True,10.07103080040954,"[[9.834960082485138, -0.26547629776130965, -0.25367654921720084], [-0.26547629776130965, 10.34242318028505, 0.4654810167779199], [-0.25367654921720084, 0.4654810167779199, 10.035709138458435]]",131.0666597752724,True,12.0,1.92896919959046,0.6280627032108337,0.6280627,,0.6280627,False
gen_19,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/input_cifs/gen_19.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/input_cifs/gen_19.cif,True,Li4 Zr2 Mn1 Se8,Li-Mn-Se-Zr,15,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/relaxed/relaxed_cifs/gen_19_relaxed.cif,True,-78.42303466796875,True,True,True,TRI2024,True,True,True,9.67210572161522,"[[10.948560653002962, -0.06372247682419208, 0.31234238590857], [-0.06372247682419208, 8.422807269528795, -1.4562075488884285], [0.31234238590857, -1.4562075488884285, 9.644949242313912]]",328.80246017124443,True,12.0,2.3278942783847807,0.507942782095756,0.5079428,,0.5079428,False
gen_20,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/input_cifs/gen_20.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/input_cifs/gen_20.cif,True,Y1 Ga2 Cu2 Ag1,Ag-Cu-Ga-Y,6,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/relaxed/relaxed_cifs/gen_20_relaxed.cif,True,-25.39078140258789,True,True,True,TRI2024,True,True,True,16.874359849075642,"[[18.343674809441687, 0.0015559524062210865, 0.005693056370820152], [0.0015559524062210865, 18.342937435177816, 0.0001624968162998643], [0.005693056370820152, 0.0001624968162998643, 13.936467302607424]]",103.45563769633247,True,12.0,4.874359849075642,0.0513072612347381,0.05130726,,0.05130726,False
gen_25,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/input_cifs/gen_25.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/input_cifs/gen_25.cif,True,In2 Pd1 Rh1,In-Pd-Rh,4,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/relaxed/relaxed_cifs/gen_25_relaxed.cif,True,-19.579605102539062,True,True,True,TRI2024,True,True,True,30.045578088574047,"[[30.016676664011886, 0.0039060555170118798, 0.0022630613537887104], [0.0039060555170118798, 31.763256456288765, -2.2271738868659203], [0.0022630613537887104, -2.2271738868659203, 28.356801145421482]]",72.05783214270838,True,12.0,18.045578088574047,2.0983904637785097e-18,2.0983905e-18,,2.0983905e-18,False
gen_30,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/input_cifs/gen_30.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/input_cifs/gen_30.cif,True,Pr6 Bi2 Sb2 Te2,Bi-Pr-Sb-Te,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/relaxed/relaxed_cifs/gen_30_relaxed.cif,True,-65.74384307861328,True,True,True,TRI2024,True,True,True,17.258048961685557,"[[17.352682971059316, 0.0010233973647232593, 0.0005097916828366347], [0.0010233973647232593, 17.119753254130117, 0.08539156228739313], [0.0005097916828366347, 0.08539156228739313, 17.301710659867233]]",414.45439859339655,True,12.0,5.258048961685557,0.031559366362643,0.031559367,,0.031559367,False
gen_34,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/input_cifs/gen_34.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/input_cifs/gen_34.cif,True,La1 Pr1 Er2 Ir2,Er-Ir-La-Pr,6,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/relaxed/relaxed_cifs/gen_34_relaxed.cif,True,-40.33645248413086,True,True,True,TRI2024,True,True,True,14.29869494270296,"[[14.486615060699497, 0.017537133008323696, -0.0964384362163037], [0.017537133008323696, 14.477852514449735, 0.10830754422592839], [-0.0964384362163037, 0.10830754422592839, 13.931617252959649]]",157.05560182087865,True,12.0,2.2986949427029604,0.5165930741810457,0.5165931,,0.5165931,False
gen_35,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/input_cifs/gen_35.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/input_cifs/gen_35.cif,True,La2 Nd3 Dy2 Ho9,Dy-Ho-La-Nd,16,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/relaxed/relaxed_cifs/gen_35_relaxed.cif,True,-74.11595916748047,True,True,True,TRI2024,True,True,True,14.19175862193964,"[[14.15916613362864, -0.0009860168742608704, 0.07302969188116425], [-0.0009860168742608704, 14.257365491225794, -0.00019118033990631162], [0.07302969188116425, -0.00019118033990631162, 14.158744240964468]]",523.287913035647,True,12.0,2.1917586219396394,0.5485506108726381,0.5485506,,0.5485506,False
gen_39,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/input_cifs/gen_39.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/input_cifs/gen_39.cif,True,La2 Zn2 Au4,Au-La-Zn,8,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/relaxed/relaxed_cifs/gen_39_relaxed.cif,True,-30.18075180053711,True,True,True,TRI2024,True,True,True,18.19629415093641,"[[17.58939572577741, -1.2870788023208533, -0.5989023298295961], [-1.2870788023208533, 18.567023732278372, -1.6181739919721019], [-0.5989023298295961, -1.6181739919721019, 18.432462994753447]]",185.7265426437539,True,12.0,6.19629415093641,0.008235858664868,0.008235859,,0.008235859,False
gen_47,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/input_cifs/gen_47.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/input_cifs/gen_47.cif,True,Ba2 Ca2 La2 Ga4,Ba-Ca-Ga-La,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0013/postprocess/relaxed/relaxed_cifs/gen_47_relaxed.cif,True,-33.64096450805664,True,True,True,TRI2024,True,True,True,11.60163048446744,"[[11.51685157952019, 7.606213633510385e-07, -0.0004035204884025017], [7.606213633510385e-07, 11.712265569848878, 0.00034340429160258936], [-0.0004035204884025017, 0.00034340429160258936, 11.57577430403326]]",331.82005364134926,True,12.0,0.3983695155325595,0.9803581804250056,0.9803582,,0.9803582,False
