structure_id,cif_path,input_cif_path,raw_valid,formula,chemical_system,num_sites,raw_valid_reason,relaxed_cif_path,relaxation_success,total_energy,composition_valid,structure_valid,structure_comp_valid,reference_name,is_unique,is_novel,stable,predicted_dielectric_scalar,predicted_tensor,volume,prediction_success,target_dielectric_scalar,abs_error,reward_raw,reward_final,gate_reason,reward_final_diversity,diversity_penalty
gen_13,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_13.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_13.cif,True,Ba8 Ag3 Rh1,Ag-Ba-Rh,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/relaxed/relaxed_cifs/gen_13_relaxed.cif,True,-33.15247344970703,True,True,True,TRI2024,True,True,True,8.987072355242736,"[[8.869274114665672, 0.19022887986343204, 2.3714983513886892e-05], [0.19022887986343204, 8.848271639742919, -0.0004480553979159719], [2.3714983513886892e-05, -0.0004480553979159719, 9.243671311319616]]",597.2509178774386,True,12.0,3.012927644757264,0.3215132175342737,0.3215132,,0.3215132,False
gen_16,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_16.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_16.cif,True,Dy8 Ho2 In1,Dy-Ho-In,11,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/relaxed/relaxed_cifs/gen_16_relaxed.cif,True,-49.80520248413086,True,True,True,TRI2024,True,True,True,13.88403614248169,"[[13.929190649082688, 0.01118835726963565, 0.011954982790109408], [0.01118835726963565, 13.858510328170874, 0.015782716989712117], [0.011954982790109408, 0.015782716989712117, 13.864407450191518]]",336.2647812457886,True,12.0,1.8840361424816905,0.6416585160478284,0.64165854,,0.64165854,False
gen_27,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_27.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_27.cif,True,La2 Tb6 Ho4,Ho-La-Tb,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/relaxed/relaxed_cifs/gen_27_relaxed.cif,True,-55.66593170166016,True,True,True,TRI2024,True,True,True,13.692986494664115,"[[13.893450898084398, -0.00021883216171349497, 0.0002157737444038475], [-0.00021883216171349497, 13.893065966751559, 0.0005834683689133274], [0.0002157737444038475, 0.0005834683689133274, 13.292442619156398]]",390.0273248523872,True,12.0,1.692986494664115,0.6988805705772707,0.69888055,,0.69888055,False
gen_29,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_29.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_29.cif,True,Ce2 Ga4 Cu3 Ni1,Ce-Cu-Ga-Ni,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/relaxed/relaxed_cifs/gen_29_relaxed.cif,True,-46.45168685913086,True,True,True,TRI2024,True,True,True,17.245313103809483,"[[16.730590242972696, -1.1784355617424518e-05, -0.00023379129399575606], [-1.1784355617424518e-05, 16.729928984957443, -4.346342708528042e-05], [-0.00023379129399575606, -4.346342708528042e-05, 18.275420083498304]]",175.93061979046163,True,12.0,5.245313103809483,0.0320915124128203,0.032091513,,0.032091513,False
gen_3,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_3.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_3.cif,True,La2 Tb2 Pr4 Ho4,Ho-La-Pr-Tb,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/relaxed/relaxed_cifs/gen_3_relaxed.cif,True,-56.27289962768555,True,True,True,TRI2024,True,True,True,13.500287938191846,"[[13.56191647783317, -0.00013160625190756622, 0.00012884517380056012], [-0.00013160625190756622, 13.50703141391379, 0.027244634482368052], [0.00012884517380056012, 0.027244634482368052, 13.431915922828585]]",406.2687319341384,True,12.0,1.500287938191846,0.7547580933859117,0.7547581,,0.7547581,False
gen_35,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_35.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_35.cif,True,Rb2 La2 Tl4 Cl12,Cl-La-Rb-Tl,20,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/relaxed/relaxed_cifs/gen_35_relaxed.cif,True,-78.7731704711914,True,True,True,TRI2024,True,True,True,2.835085379073025,"[[2.911493307992928, 0.0010069325728957862, -0.008315892927852953], [0.0010069325728957862, 2.902631360604975, 0.0009827809890543748], [-0.008315892927852953, 0.0009827809890543748, 2.6911314686211707]]",728.8385492110664,True,12.0,9.164914620926975,2.755139189574117e-05,2.7551392e-05,,2.7551392e-05,False
gen_36,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_36.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_36.cif,True,Tl2 Os4 O12,O-Os-Tl,18,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/relaxed/relaxed_cifs/gen_36_relaxed.cif,True,-127.16603088378906,True,True,True,TRI2024,True,True,True,6.179674709485191,"[[6.177018219744738, 5.633082608661634e-05, 0.0006516205678595119], [5.633082608661634e-05, 6.181489356035202, -0.0010178138915742632], [0.0006516205678595119, -0.0010178138915742632, 6.180516552675623]]",270.1215092077207,True,12.0,5.820325290514809,0.0144867142104806,0.014486714,,0.014486714,False
gen_37,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_37.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_37.cif,True,Dy6 Bi3 Te2 Se1,Bi-Dy-Se-Te,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/relaxed/relaxed_cifs/gen_37_relaxed.cif,True,-62.74879455566406,True,True,True,TRI2024,True,True,True,15.775340614663843,"[[15.96849317717261, 1.666490988578751e-05, 0.00021229781880549055], [1.666490988578751e-05, 15.549761521349682, 0.232239596074964], [0.00021229781880549055, 0.232239596074964, 15.807767145469262]]",356.7199345619973,True,12.0,3.7753406146638433,0.1683601920127485,0.16836019,,0.16836019,False
gen_38,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_38.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_38.cif,True,Ca1 Zn6 Au2,Au-Ca-Zn,9,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/relaxed/relaxed_cifs/gen_38_relaxed.cif,True,-18.611473083496094,True,True,True,TRI2024,True,True,True,16.69887472126459,"[[14.911983450839308, -1.936286864883412e-05, -0.0012760142263881233], [-1.936286864883412e-05, 14.911731696893476, 0.0002928472674065694], [-0.0012760142263881233, 0.0002928472674065694, 20.272909016061]]",163.7625254640128,True,12.0,4.698874721264591,0.0632963283307784,0.063296326,,0.063296326,False
gen_40,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_40.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/input_cifs/gen_40.cif,True,Na2 Ag1 Rh1 N1,Ag-N-Na-Rh,5,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0003/postprocess/relaxed/relaxed_cifs/gen_40_relaxed.cif,True,-21.137001037597656,True,True,True,TRI2024,True,True,True,10.732523639535083,"[[14.489668929781393, 3.745613550608132e-06, 2.332562327360059e-05], [3.745613550608132e-06, 8.853957698898418, -1.89207745385063e-05], [2.332562327360059e-05, -1.89207745385063e-05, 8.853944289925439]]",98.32237132163884,True,12.0,1.2674763604649169,0.8180661803798638,0.8180662,,0.8180662,False
