structure_id,cif_path,input_cif_path,raw_valid,formula,chemical_system,num_sites,raw_valid_reason,relaxed_cif_path,relaxation_success,total_energy,composition_valid,structure_valid,structure_comp_valid,reference_name,is_unique,is_novel,stable,predicted_dielectric_scalar,predicted_tensor,volume,prediction_success,target_dielectric_scalar,abs_error,reward_raw,reward_final,gate_reason,reward_final_diversity,diversity_penalty
gen_18,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_18.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_18.cif,True,Ga5 Ag1 Au5,Ag-Au-Ga,11,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/relaxed/relaxed_cifs/gen_18_relaxed.cif,True,-35.98181915283203,True,True,True,TRI2024,True,True,True,20.111007546821654,"[[18.29239875338487, 0.7205616258355806, 0.26067927071966185], [0.7205616258355806, 21.817118685006953, -0.22000749444110754], [0.26067927071966185, -0.22000749444110754, 20.223505202073152]]",211.5656907634639,True,12.0,8.111007546821654,0.000268259589674,0.00026825958,,0.00026825958,False
gen_24,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_24.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_24.cif,True,Li6 Cd1 Ag4,Ag-Cd-Li,11,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/relaxed/relaxed_cifs/gen_24_relaxed.cif,True,-25.41568756103516,True,True,True,TRI2024,True,True,True,8.512463780805534,"[[9.075637302989632, -0.0016545196553254381, 0.006855885622403443], [-0.0016545196553254381, 7.987487961597783, 0.009506076624416375], [0.006855885622403443, 0.009506076624416375, 8.474266077829183]]",193.5332323577728,True,12.0,3.4875362191944657,0.2186323755741605,0.21863237,,0.21863237,False
gen_30,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_30.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_30.cif,True,Sr2 Nd4 Bi4,Bi-Nd-Sr,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/relaxed/relaxed_cifs/gen_30_relaxed.cif,True,-45.569034576416016,True,True,True,TRI2024,True,True,True,16.686685714770405,"[[15.607824380821103, 0.0003690143888680106, 0.00011113449271984764], [0.0003690143888680106, 17.22350998479982, -0.0004442905583482922], [0.00011113449271984764, -0.0004442905583482922, 17.228722778690294]]",344.97971900573674,True,12.0,4.686685714770405,0.0642079737921266,0.06420797,,0.06420797,False
gen_31,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_31.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_31.cif,True,Ir1 Pt1 Rh1 Au1,Au-Ir-Pt-Rh,4,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/relaxed/relaxed_cifs/gen_31_relaxed.cif,True,-25.27401161193848,True,True,True,TRI2024,True,True,True,42.16594470460922,"[[42.8134986660205, 0.001261692683323993, -0.00897484407013336], [0.001261692683323993, 42.81181234458562, -0.000831708657325892], [-0.00897484407013336, -0.000831708657325892, 40.8725231032215]]",62.9114322493272,True,12.0,30.165944704609217,3.9797824599944354e-50,0.0,,0.0,False
gen_40,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_40.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_40.cif,True,Tb3 Y6 Er1,Er-Tb-Y,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/relaxed/relaxed_cifs/gen_40_relaxed.cif,True,-56.96554183959961,True,True,True,TRI2024,True,True,True,12.73807386928119,"[[12.88411084088451, 0.006621806400358838, -0.013946539836552573], [0.006621806400358838, 12.588587140880092, -0.2367339034990664], [-0.013946539836552573, -0.2367339034990664, 12.741523626078969]]",322.4340807172886,True,12.0,0.7380738692811892,0.9341725361845596,0.9341725,,0.9341725,False
gen_41,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_41.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_41.cif,True,Cs1 Zn6 Au4,Au-Cs-Zn,11,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/relaxed/relaxed_cifs/gen_41_relaxed.cif,True,-23.1618766784668,True,True,True,TRI2024,True,True,True,10.773008028680358,"[[10.631020354308879, -0.00044114396502494387, -0.0004822350959598749], [-0.00044114396502494387, 9.275602880060196, 0.7598565160229104], [-0.0004822350959598749, 0.7598565160229104, 12.412400851672002]]",233.31579765997844,True,12.0,1.2269919713196416,0.8284583936961717,0.82845837,,0.82845837,False
gen_45,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_45.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_45.cif,True,Cd3 In2 Ga3 Sn3,Cd-Ga-In-Sn,11,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/relaxed/relaxed_cifs/gen_45_relaxed.cif,True,-28.48367500305176,True,True,True,TRI2024,True,True,True,15.556944816384028,"[[15.276532498685741, -0.14486755815150099, -0.2772285105317637], [-0.14486755815150099, 15.55189605551164, -0.1812505737572376], [-0.2772285105317637, -0.1812505737572376, 15.842405894954707]]",278.6755554145919,True,12.0,3.5569448163840285,0.2056700582191421,0.20567006,,0.20567006,False
gen_46,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_46.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_46.cif,True,Nd6 Sn2 Pt2,Nd-Pt-Sn,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/relaxed/relaxed_cifs/gen_46_relaxed.cif,True,-56.510623931884766,True,True,True,TRI2024,True,True,True,16.188738920706015,"[[18.43256614083491, -0.00048338343832376746, -0.0012627528176150857], [-0.00048338343832376746, 14.0881242598283, 0.834030827030896], [-0.0012627528176150857, 0.834030827030896, 16.045526361454836]]",295.1980633197371,True,12.0,4.188738920706015,0.1115601113361741,0.111560114,,0.111560114,False
gen_5,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_5.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_5.cif,True,Y9 Sc7 In2,In-Sc-Y,18,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/relaxed/relaxed_cifs/gen_5_relaxed.cif,True,-109.54298400878906,True,True,True,TRI2024,True,True,True,14.363232497341867,"[[14.438881794314753, -0.00014369704125436055, -4.596196442274404e-05], [-0.00014369704125436055, 14.510790641868624, 0.018296727501854085], [-4.596196442274404e-05, 0.018296727501854085, 14.14002505584223]]",504.9253569040121,True,12.0,2.3632324973418672,0.4975254939570832,0.49752548,,0.49752548,False
gen_56,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_56.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_56.cif,True,K2 Cd1 In2 Ag5,Ag-Cd-In-K,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/relaxed/relaxed_cifs/gen_56_relaxed.cif,True,-23.224136352539062,True,True,True,TRI2024,True,True,True,10.716140959105038,"[[12.210536548186441, 0.001311766188020933, 0.0039808373117958115], [0.001311766188020933, 8.857146297418502, 0.5454724260946823], [0.0039808373117958115, 0.5454724260946823, 11.080740031710176]]",249.6089586586244,True,12.0,1.2838590408949615,0.8138031647145078,0.81380314,,0.81380314,False
gen_57,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_57.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_57.cif,True,Ag2 Pd2 F8,Ag-F-Pd,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/relaxed/relaxed_cifs/gen_57_relaxed.cif,True,-45.68100738525391,True,True,True,TRI2024,True,True,True,4.125076306478003,"[[4.2818226447473045, 0.0032791850654620854, -0.001654645192984324], [0.0032791850654620854, 4.262477829533647, 0.3956504879363725], [-0.001654645192984324, 0.3956504879363725, 3.830928445153057]]",178.54154519568587,True,12.0,7.874923693521997,0.0004299666556216,0.00042996666,,0.00042996666,False
gen_59,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_59.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_59.cif,True,Tb2 Sm2 Ga1 Si3,Ga-Si-Sm-Tb,8,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/relaxed/relaxed_cifs/gen_59_relaxed.cif,True,-43.93072891235352,True,True,True,TRI2024,True,True,True,13.746309041539948,"[[16.404267426054115, -1.041186448802601e-05, 0.0011955162248018856], [-1.041186448802601e-05, 13.271004471155099, 0.0016153850928695532], [0.0011955162248018856, 0.0016153850928695532, 11.563655227410623]]",184.322065677231,True,12.0,1.7463090415399485,0.6830416716754827,0.6830417,,0.6830417,False
gen_6,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_6.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_6.cif,True,K10 Tl5 Hg5,Hg-K-Tl,20,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/relaxed/relaxed_cifs/gen_6_relaxed.cif,True,-27.30099105834961,True,True,True,TRI2024,True,True,True,6.513342407528647,"[[6.749542717267083, 0.3655865354933484, 0.05767656580769871], [0.3655865354933484, 6.899692325849843, -0.3749084769947723], [0.05767656580769871, -0.3749084769947723, 5.890792179469022]]",839.3098509017756,True,12.0,5.486657592471353,0.0232157014606977,0.023215702,,0.023215702,False
gen_62,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_62.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/input_cifs/gen_62.cif,True,La2 Pr8 Sm2 Al6,Al-La-Pr-Sm,18,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0004/postprocess/relaxed/relaxed_cifs/gen_62_relaxed.cif,True,-84.4344482421875,True,True,True,TRI2024,True,True,True,10.974917502499196,"[[11.955675661903056, 0.00014764760970034237, 0.0002390694861209459], [0.00014764760970034237, 10.48426158922208, -0.001432026951937262], [0.0002390694861209459, -0.001432026951937262, 10.484815256372459]]",526.225170741573,True,12.0,1.0250824975008044,0.8769114456905102,0.87691146,,0.87691146,False
