structure_id,cif_path,input_cif_path,raw_valid,formula,chemical_system,num_sites,raw_valid_reason,relaxed_cif_path,relaxation_success,total_energy,composition_valid,structure_valid,structure_comp_valid,reference_name,is_unique,is_novel,stable,predicted_dielectric_scalar,predicted_tensor,volume,prediction_success,target_dielectric_scalar,abs_error,reward_raw,reward_final,gate_reason,reward_final_diversity,diversity_penalty
gen_10,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/input_cifs/gen_10.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/input_cifs/gen_10.cif,True,La2 Nd1 Sm7 Y2,La-Nd-Sm-Y,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/relaxed/relaxed_cifs/gen_10_relaxed.cif,True,-59.85259246826172,True,True,True,TRI2024,True,True,True,12.985715254025031,"[[13.1561046086815, -0.00015983339137700276, -3.1021711404625164e-05], [-0.00015983339137700276, 12.894344158500553, 0.10495367524840551], [-3.1021711404625164e-05, 0.10495367524840551, 12.906696994893055]]",410.9014127622895,True,12.0,0.9857152540250312,0.8856315078488034,0.8856315,,0.8856315,False
gen_12,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/input_cifs/gen_12.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/input_cifs/gen_12.cif,True,Zn2 Cu7 Au5,Au-Cu-Zn,14,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/relaxed/relaxed_cifs/gen_12_relaxed.cif,True,-48.27559280395508,True,True,True,TRI2024,True,True,True,24.73447252273677,"[[25.688197428129875, 0.13428975448776367, -0.20995915767685472], [0.13428975448776367, 24.73492481045432, 0.0844263214578695], [-0.20995915767685472, 0.0844263214578695, 23.7802953296261]]",205.5978012917809,True,12.0,12.73447252273677,1.5721074324172196e-09,1.5721074e-09,,1.5721074e-09,False
gen_16,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/input_cifs/gen_16.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/input_cifs/gen_16.cif,True,K4 Pr1 F7,F-K-Pr,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/relaxed/relaxed_cifs/gen_16_relaxed.cif,True,-60.1774787902832,True,True,True,TRI2024,True,True,True,2.104576795900465,"[[2.104936039806589, -0.02150214210031674, 0.00044882282190526795], [-0.02150214210031674, 2.0625531498035565, -0.08345885128521972], [0.00044882282190526795, -0.08345885128521972, 2.146241198091247]]",238.11227467458343,True,12.0,9.895423204099536,4.833570891109549e-06,4.833571e-06,,4.833571e-06,False
gen_17,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/input_cifs/gen_17.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/input_cifs/gen_17.cif,True,Ba4 Na2 Sb4,Ba-Na-Sb,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/relaxed/relaxed_cifs/gen_17_relaxed.cif,True,-35.44126510620117,True,True,True,TRI2024,True,True,True,10.29271624943812,"[[10.604993364369557, -0.0001707933549165236, -4.2324757540394146e-05], [-0.0001707933549165236, 10.138506065587148, 0.08183012138405574], [-4.2324757540394146e-05, 0.08183012138405574, 10.134649318357644]]",382.684005747807,True,12.0,1.7072837505618796,0.6946464793634292,0.6946465,,0.6946465,False
gen_18,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/input_cifs/gen_18.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/input_cifs/gen_18.cif,True,Na3 Ca1 Tl2 Pb10,Ca-Na-Pb-Tl,16,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/relaxed/relaxed_cifs/gen_18_relaxed.cif,True,-50.24098205566406,True,True,True,TRI2024,True,True,True,17.64029906393529,"[[17.473532763863783, 0.0017499065756721413, -0.027471499595406724], [0.0017499065756721413, 17.679263895562702, 0.0019194717339740116], [-0.027471499595406724, 0.0019194717339740116, 17.76810053237939]]",490.046007600562,True,12.0,5.640299063935292,0.0187488719446296,0.018748872,,0.018748872,False
gen_21,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/input_cifs/gen_21.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/input_cifs/gen_21.cif,True,K2 Ta1 V1 Ni2 Se6,K-Ni-Se-Ta-V,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/relaxed/relaxed_cifs/gen_21_relaxed.cif,True,-64.79547119140625,True,True,True,TRI2024,True,True,True,8.579946168544241,"[[11.644373976153009, 0.0003129104643474762, 0.000615293470615791], [0.0003129104643474762, 5.139515830165002, -3.2863921140834513], [0.000615293470615791, -3.2863921140834513, 8.955948699314714]]",278.5247642368951,True,12.0,3.4200538314557587,0.2317500111887212,0.23175001,,0.23175001,False
gen_23,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/input_cifs/gen_23.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/input_cifs/gen_23.cif,True,Na7 Tl4 Au1,Au-Na-Tl,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/relaxed/relaxed_cifs/gen_23_relaxed.cif,True,-23.52645874023437,True,True,True,TRI2024,True,True,True,9.886659184835812,"[[10.538053083957733, -0.00011363805658172253, -7.907879771384132e-05], [-0.00011363805658172253, 10.345777614682328, 0.00215363797495039], [-7.907879771384132e-05, 0.00215363797495039, 8.776146855867376]]",329.8621175334345,True,12.0,2.113340815164188,0.5721945774214897,0.5721946,,0.5721946,False
gen_26,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/input_cifs/gen_26.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/input_cifs/gen_26.cif,True,Cs2 Cu2 Se2,Cs-Cu-Se,6,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/relaxed/relaxed_cifs/gen_26_relaxed.cif,True,-20.9359130859375,True,True,True,TRI2024,True,True,True,6.478589251732823,"[[8.628955391905949, -0.0011649497508035463, -1.2782659124066037e-05], [-0.0011649497508035463, 5.445046248811261, 0.37467976689795846], [-1.2782659124066037e-05, 0.37467976689795846, 5.36176611448126]]",187.49462996041868,True,12.0,5.521410748267177,0.0221316386440752,0.022131639,,0.022131639,False
gen_27,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/input_cifs/gen_27.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/input_cifs/gen_27.cif,True,Tl2 Sn2 F6,F-Sn-Tl,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/relaxed/relaxed_cifs/gen_27_relaxed.cif,True,-45.00321578979492,True,True,True,TRI2024,True,True,True,3.2277941489579547,"[[3.5023245778024394, -0.0006549825827291504, 0.002139627357221916], [-0.0006549825827291504, 3.196688170980283, -0.011622516353840566], [0.002139627357221916, -0.011622516353840566, 2.984369698091145]]",231.1576529868101,True,12.0,8.772205851042045,6.645739870055863e-05,6.6457396e-05,,6.6457396e-05,False
gen_3,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/input_cifs/gen_3.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/input_cifs/gen_3.cif,True,Pr2 Nd4 Sb2,Nd-Pr-Sb,8,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0010/postprocess/relaxed/relaxed_cifs/gen_3_relaxed.cif,True,-41.520301818847656,True,True,True,TRI2024,True,True,True,13.311783641777774,"[[13.88843188705875, 0.0009586803993070134, 0.0004991004263404359], [0.0009586803993070134, 13.030199906422963, -0.00041768464622302445], [0.0004991004263404359, -0.00041768464622302445, 13.016719131851609]]",269.2822484913432,True,12.0,1.3117836417777742,0.8064631769074865,0.8064632,,0.8064632,False
