structure_id,cif_path,input_cif_path,raw_valid,formula,chemical_system,num_sites,raw_valid_reason,relaxed_cif_path,relaxation_success,total_energy,composition_valid,structure_valid,structure_comp_valid,reference_name,is_unique,is_novel,stable,predicted_dielectric_scalar,predicted_tensor,volume,prediction_success,target_dielectric_scalar,abs_error,reward_raw,reward_final,gate_reason,reward_final_diversity,diversity_penalty
gen_21,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/input_cifs/gen_21.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/input_cifs/gen_21.cif,True,Ce1 Y1 Cd4 Au2,Au-Cd-Ce-Y,8,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/relaxed/relaxed_cifs/gen_21_relaxed.cif,True,-26.21030044555664,True,True,True,TRI2024,True,True,True,17.656125661052844,"[[18.94186300033443, 0.004516674379102454, 0.00760545781680093], [0.004516674379102454, 19.27203970906711, 0.007883974335802537], [0.00760545781680093, 0.007883974335802537, 14.754474273756998]]",188.34463963125728,True,12.0,5.656125661052844,0.0183345194598138,0.01833452,,0.01833452,False
gen_23,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/input_cifs/gen_23.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/input_cifs/gen_23.cif,True,Mn1 Tl2 Sn1 Cl8,Cl-Mn-Sn-Tl,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/relaxed/relaxed_cifs/gen_23_relaxed.cif,True,-44.72672271728516,True,True,True,TRI2024,True,True,True,2.6168897727138583,"[[2.649782486977268, -0.2051246145157754, -0.0014009694232311055], [-0.2051246145157754, 2.34535759996658, 0.001637415658903922], [-0.0014009694232311055, 0.001637415658903922, 2.855529231197726]]",407.5174764277145,True,12.0,9.383110227286142,1.661267346447229e-05,1.6612674e-05,,1.6612674e-05,False
gen_25,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/input_cifs/gen_25.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/input_cifs/gen_25.cif,True,Rb4 Mg3 Pb1 Br12,Br-Mg-Pb-Rb,20,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/relaxed/relaxed_cifs/gen_25_relaxed.cif,True,-61.78506088256836,True,True,True,TRI2024,True,True,True,3.4945922501359434,"[[3.494463620840044, 0.0017523977456366617, -0.0011027197614875378], [0.0017523977456366617, 3.4928736155530418, 0.0005559390798413222], [-0.0011027197614875378, 0.0005559390798413222, 3.496439514014744]]",679.3692127671334,True,12.0,8.505407749864057,0.0001182457911626,0.00011824579,,0.00011824579,False
gen_26,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/input_cifs/gen_26.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/input_cifs/gen_26.cif,True,La3 Zn4 Au3,Au-La-Zn,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/relaxed/relaxed_cifs/gen_26_relaxed.cif,True,-35.105133056640625,True,True,True,TRI2024,True,True,True,16.436164385241216,"[[14.352269925848422, -0.00034779340705843806, -0.0006197638395906677], [-0.00034779340705843806, 17.30938924061566, 0.4191156562873782], [-0.0006197638395906677, 0.4191156562873782, 17.64683398925957]]",234.9225702974196,True,12.0,4.4361643852412165,0.085439709261839,0.08543971,,0.08543971,False
gen_27,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/input_cifs/gen_27.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/input_cifs/gen_27.cif,True,Er5 Tm3 Sc4,Er-Sc-Tm,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/relaxed/relaxed_cifs/gen_27_relaxed.cif,True,-61.44938278198242,True,True,True,TRI2024,True,True,True,11.644949993912029,"[[11.706283942020775, 0.00864932522262898, 0.05397095529314932], [0.00864932522262898, 11.638710976648186, -0.02075734330421181], [0.05397095529314932, -0.02075734330421181, 11.58985506306712]]",343.6651997580404,True,12.0,0.3550500060879713,0.9843659375067336,0.98436594,,0.98436594,False
gen_28,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/input_cifs/gen_28.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/input_cifs/gen_28.cif,True,Tl2 Ag2 Br8,Ag-Br-Tl,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/relaxed/relaxed_cifs/gen_28_relaxed.cif,True,-29.15145301818848,True,True,True,TRI2024,True,True,True,4.217919143547631,"[[4.626769258996512, -0.038642929000419705, 0.09516455961552771], [-0.038642929000419705, 3.660765171099031, 0.4656692942410745], [0.09516455961552771, 0.4656692942410745, 4.366223000547348]]",403.5363603389261,True,12.0,7.782080856452369,0.0005156420127242,0.000515642,,0.000515642,False
gen_37,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/input_cifs/gen_37.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/input_cifs/gen_37.cif,True,K4 Al2 Cd2 Ge4,Al-Cd-Ge-K,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/relaxed/relaxed_cifs/gen_37_relaxed.cif,True,-34.12158966064453,True,True,True,TRI2024,True,True,True,8.590580224825295,"[[10.384144169102344, -0.0008922534717351362, -0.003796297883222258], [-0.0008922534717351362, 9.926991244859224, -9.419218161710697e-05], [-0.003796297883222258, -9.419218161710697e-05, 5.460605260514314]]",343.3548184582061,True,12.0,3.4094197751747046,0.2338634454498974,0.23386344,,0.23386344,False
gen_41,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/input_cifs/gen_41.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/input_cifs/gen_41.cif,True,K2 Sb1 Au1 Cl8,Au-Cl-K-Sb,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/relaxed/relaxed_cifs/gen_41_relaxed.cif,True,-37.081199645996094,True,True,True,TRI2024,True,True,True,2.3800965801158696,"[[2.1968440740237716, -0.07930552216359993, -0.1982139399385716], [-0.07930552216359993, 2.2251051340148003, -0.18165798245071588], [-0.1982139399385716, -0.18165798245071588, 2.7183405323090346]]",417.2981356478288,True,12.0,9.61990341988413,9.46587126794134e-06,9.465872e-06,,9.465872e-06,False
gen_43,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/input_cifs/gen_43.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/input_cifs/gen_43.cif,True,Sm3 Zn3 Cu1 Ru2,Cu-Ru-Sm-Zn,9,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/relaxed/relaxed_cifs/gen_43_relaxed.cif,True,-43.35881805419922,True,True,True,TRI2024,True,True,True,19.07411846377002,"[[17.327989991623838, -0.0002973835100956917, 8.793367911656768e-05], [-0.0002973835100956917, 19.954661790348542, 0.0033727588370457916], [8.793367911656768e-05, 0.0033727588370457916, 19.93970360933769]]",176.5327738030128,True,12.0,7.07411846377002,0.0019200692902313,0.0019200693,,0.0019200693,False
gen_46,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/input_cifs/gen_46.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/input_cifs/gen_46.cif,True,Sr3 Hg2 Ge1,Ge-Hg-Sr,6,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0010/postprocess/relaxed/relaxed_cifs/gen_46_relaxed.cif,True,-13.29054832458496,True,True,True,TRI2024,True,True,True,12.247601224146708,"[[11.984209664706633, -0.0004320458717731144, 0.0021307270199145286], [-0.0004320458717731144, 11.984825648033395, -0.001891898388361454], [0.0021307270199145286, -0.001891898388361454, 12.773768359700103]]",187.57652987877387,True,12.0,0.2476012241467078,0.9923659924137612,0.992366,,0.992366,False
