structure_id,cif_path,input_cif_path,raw_valid,formula,chemical_system,num_sites,raw_valid_reason,relaxed_cif_path,relaxation_success,total_energy,composition_valid,structure_valid,structure_comp_valid,reference_name,is_unique,is_novel,stable,predicted_dielectric_scalar,predicted_tensor,volume,prediction_success,target_dielectric_scalar,abs_error,reward_raw,reward_final,gate_reason,reward_final_diversity,diversity_penalty
gen_11,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_11.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_11.cif,True,Nd1 Dy5 Y4 Sc2,Dy-Nd-Sc-Y,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/relaxed/relaxed_cifs/gen_11_relaxed.cif,True,-65.87773895263672,True,True,True,TRI2024,True,True,True,12.947974741206204,"[[13.174995755026517, 0.021761442597005815, 0.022367668309013163], [0.021761442597005815, 12.534564696651358, 0.19932725017476058], [0.022367668309013163, 0.19932725017476058, 13.134363771940732]]",372.1957076999463,True,12.0,0.9479747412062044,0.8937474717888676,0.89374745,,0.89374745,False
gen_12,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_12.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_12.cif,True,Sr2 Tl2 Sn2 Hg4,Hg-Sn-Sr-Tl,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/relaxed/relaxed_cifs/gen_12_relaxed.cif,True,-19.977392196655277,True,True,True,TRI2024,True,True,True,13.823571514667114,"[[14.15075761756419, -0.0007048260018770076, 0.0008903849108438382], [-0.0007048260018770076, 13.273910428586989, 0.052124612717979205], [0.0008903849108438382, 0.052124612717979205, 14.046046497850165]]",292.5385959024005,True,12.0,1.8235715146671136,0.6598936233871475,0.65989363,,0.65989363,False
gen_14,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_14.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_14.cif,True,Dy2 Zn2 Cu4,Cu-Dy-Zn,8,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/relaxed/relaxed_cifs/gen_14_relaxed.cif,True,-30.122547149658203,True,True,True,TRI2024,True,True,True,17.55297764347495,"[[16.51902497160884, -4.162451860242378e-05, -0.00038933455998534626], [-4.162451860242378e-05, 17.32910584072189, 0.002687656047120898], [-0.00038933455998534626, 0.002687656047120898, 18.810802118094113]]",139.8304395727623,True,12.0,5.55297764347495,0.0211853560441827,0.021185355,,0.021185355,False
gen_19,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_19.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_19.cif,True,Li7 Ag2 Sn2,Ag-Li-Sn,11,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/relaxed/relaxed_cifs/gen_19_relaxed.cif,True,-30.71646499633789,True,True,True,TRI2024,True,True,True,9.640775363461126,"[[9.684744743160556, -0.04533303482110039, 0.26171465135134314], [-0.04533303482110039, 10.026351044246077, -0.5130181885102301], [0.26171465135134314, -0.5130181885102301, 9.211230302976746]]",194.37817267246825,True,12.0,2.3592246365388743,0.4987039675351228,0.49870396,,0.49870396,False
gen_22,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_22.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_22.cif,True,Rb3 Sm4 Te1 S7,Rb-S-Sm-Te,15,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/relaxed/relaxed_cifs/gen_22_relaxed.cif,True,-79.84136962890625,True,True,True,TRI2024,True,True,True,5.737294798039721,"[[6.363982175410564, 0.0010876261698400198, -0.000942320611407092], [0.0010876261698400198, 6.360538115095939, -0.0002581521142538765], [-0.000942320611407092, -0.0002581521142538765, 4.4873641036126575]]",486.0407779042845,True,12.0,6.262705201960279,0.0074266191120796,0.007426619,,0.007426619,False
gen_32,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_32.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_32.cif,True,Y2 Tm8 In2,In-Tm-Y,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/relaxed/relaxed_cifs/gen_32_relaxed.cif,True,-55.99273300170898,True,True,True,TRI2024,True,True,True,11.486002645411013,"[[11.834803377592253, 0.008401434128021381, -0.00703434131321134], [0.008401434128021381, 11.844705030820732, -0.008205079248337495], [-0.00703434131321134, -0.008205079248337495, 10.778499527820054]]",346.1024182673286,True,12.0,0.5139973545889873,0.9675151840763788,0.9675152,,0.9675152,False
gen_35,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_35.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_35.cif,True,Sc7 Tl2 Ga2,Ga-Sc-Tl,11,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/relaxed/relaxed_cifs/gen_35_relaxed.cif,True,-58.67704391479492,True,True,True,TRI2024,True,True,True,16.123181635943507,"[[16.427588768762217, -3.523292609698007e-05, 0.00013743925363010674], [-3.523292609698007e-05, 15.753139932076529, 0.1022875800220195], [0.00013743925363010674, 0.1022875800220195, 16.188816206991778]]",243.7500911267121,True,12.0,4.1231816359435065,0.1194236110157175,0.11942361,,0.11942361,False
gen_38,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_38.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_38.cif,True,La6 In1 Ge2,Ge-In-La,9,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/relaxed/relaxed_cifs/gen_38_relaxed.cif,True,-45.939903259277344,True,True,True,TRI2024,True,True,True,13.122694716024888,"[[12.884428242668202, 0.0008137855813082313, -0.00235161819558159], [0.0008137855813082313, 13.233752999483446, 0.004700421340431163], [-0.00235161819558159, 0.004700421340431163, 13.24990290592301]]",289.12531524183714,True,12.0,1.1226947160248884,0.8542294639170679,0.85422945,,0.85422945,False
gen_42,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_42.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_42.cif,True,Sm8 Tl7 Ir3,Ir-Sm-Tl,18,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/relaxed/relaxed_cifs/gen_42_relaxed.cif,True,-88.76634216308594,True,True,True,TRI2024,True,True,True,16.6995034323167,"[[17.77767293779329, 0.21617314977309798, -0.001897680351650989], [0.21617314977309798, 17.76019881738645, 0.0149931663107644], [-0.001897680351650989, 0.0149931663107644, 14.560638541770365]]",507.147382045048,True,12.0,4.6995034323167,0.0632495944157323,0.063249595,,0.063249595,False
gen_46,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_46.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/input_cifs/gen_46.cif,True,Tm3 Al5 Pd12,Al-Pd-Tm,20,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0005/postprocess/relaxed/relaxed_cifs/gen_46_relaxed.cif,True,-111.2327651977539,True,True,True,TRI2024,True,True,True,21.61857466645002,"[[21.433242572274406, -0.16959382686333416, 0.0038612149976497904], [-0.16959382686333416, 21.843817914260743, -0.07662813089956248], [0.0038612149976497904, -0.07662813089956248, 21.578663512814916]]",334.7975592943933,True,12.0,9.61857466645002,9.496166883198418e-06,9.496167e-06,,9.496167e-06,False
