structure_id,cif_path,input_cif_path,raw_valid,formula,chemical_system,num_sites,raw_valid_reason,relaxed_cif_path,relaxation_success,total_energy,composition_valid,structure_valid,structure_comp_valid,reference_name,is_unique,is_novel,stable,predicted_dielectric_scalar,predicted_tensor,volume,prediction_success,target_dielectric_scalar,abs_error,reward_raw,reward_final,gate_reason,reward_final_diversity,diversity_penalty
gen_0,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_0.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_0.cif,True,Tm4 Ni2 Ru2,Ni-Ru-Tm,8,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/relaxed/relaxed_cifs/gen_0_relaxed.cif,True,-51.46437454223633,True,True,True,TRI2024,True,True,True,13.148592137094084,"[[15.149200924938034, -0.0007534893901008611, -5.182091204045295e-05], [-0.0007534893901008611, 11.407968684026885, -0.5712309482042605], [-5.182091204045295e-05, -0.5712309482042605, 12.888606802317328]]",160.4358154437664,True,12.0,1.1485921370940844,0.8479717247729237,0.84797174,,0.84797174,False
gen_1,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_1.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_1.cif,True,Tb4 Cd1 In3,Cd-In-Tb,8,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/relaxed/relaxed_cifs/gen_1_relaxed.cif,True,-31.198415756225582,True,True,True,TRI2024,True,True,True,15.792463211276536,"[[15.839623196078183, 0.0018265246833759398, -2.6888099689938444e-05], [0.0018265246833759398, 15.847313403886675, 0.0022209588625657756], [-2.6888099689938444e-05, 0.0022209588625657756, 15.690453033864742]]",215.2984545611371,True,12.0,3.792463211276536,0.1656551350847287,0.16565514,,0.16565514,False
gen_12,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_12.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_12.cif,True,Tl15 Pd5,Pd-Tl,20,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/relaxed/relaxed_cifs/gen_12_relaxed.cif,True,-61.74595642089844,True,True,True,TRI2024,True,True,True,20.25114003696282,"[[19.536854003906726, -0.3975768805786216, -0.0022039864059417856], [-0.3975768805786216, 20.7617677379453, 0.3928319877088334], [-0.0022039864059417856, 0.3928319877088334, 20.45479836903644]]",535.1994393461297,True,12.0,8.25114003696282,0.0002014107931104,0.00020141079,,0.00020141079,False
gen_14,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_14.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_14.cif,True,Cs1 H4 O2 F1,Cs-F-H-O,8,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/relaxed/relaxed_cifs/gen_14_relaxed.cif,True,-37.79348373413086,True,True,True,TRI2024,True,True,True,1.932342527945779,"[[1.8745465084444268, -0.006653070335185819, 0.0029096603160366297], [-0.006653070335185819, 1.9104159173035171, 0.0003975176556839256], [0.0029096603160366297, 0.0003975176556839256, 2.0120651580893947]]",119.97557198691966,True,12.0,10.06765747205422,3.144939603955024e-06,3.1449397e-06,,3.1449397e-06,False
gen_15,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_15.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_15.cif,True,Ho4 Tm13 In3,Ho-In-Tm,20,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/relaxed/relaxed_cifs/gen_15_relaxed.cif,True,-87.01447296142578,True,True,True,TRI2024,True,True,True,10.91946151192525,"[[10.879846697468503, -0.017362269127468768, 0.1307906369416406], [-0.017362269127468768, 10.941969529422423, -0.006676598144680601], [0.1307906369416406, -0.006676598144680601, 10.936568308884818]]",581.4862751552938,True,12.0,1.0805384880747493,0.864204863262841,0.8642049,,0.8642049,False
gen_16,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_16.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_16.cif,True,Li1 Er1 Cu1 Au1,Au-Cu-Er-Li,4,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/relaxed/relaxed_cifs/gen_16_relaxed.cif,True,-15.586200714111328,True,True,True,TRI2024,True,True,True,13.142666513753255,"[[13.143415077383079, -0.0070214446784318445, -0.0662254499718224], [-0.0070214446784318445, 13.125097574240828, -0.016187331592977795], [-0.0662254499718224, -0.016187331592977795, 13.15948688963585]]",75.18617065970363,True,12.0,1.1426665137532552,0.8494120750681791,0.8494121,,0.8494121,False
gen_18,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_18.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_18.cif,True,In4 Pd2 Au2,Au-In-Pd,8,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/relaxed/relaxed_cifs/gen_18_relaxed.cif,True,-30.39315414428711,True,True,True,TRI2024,True,True,True,25.33722026917881,"[[23.399583609962775, -0.006126564968288892, -0.0013986393091464883], [-0.006126564968288892, 27.27735132270072, -0.006218072618689959], [-0.0013986393091464883, -0.006218072618689959, 25.33472587487293]]",162.88273877522244,True,12.0,13.337220269178813,2.2048740043154703e-10,2.204874e-10,,2.204874e-10,False
gen_26,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_26.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_26.cif,True,Ba2 Tl8 Cd2,Ba-Cd-Tl,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/relaxed/relaxed_cifs/gen_26_relaxed.cif,True,-26.906784057617188,True,True,True,TRI2024,True,True,True,14.956201045485017,"[[15.332266844535356, 0.0008723179167121417, -0.00048261524294233675], [0.0008723179167121417, 14.745936873529724, 0.07050130694948566], [-0.00048261524294233675, 0.07050130694948566, 14.79039941838998]]",381.1089263987548,True,12.0,2.9562010454850167,0.3354137020162546,0.3354137,,0.3354137,False
gen_29,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_29.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_29.cif,True,Cs1 Tl5 Pb5,Cs-Pb-Tl,11,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/relaxed/relaxed_cifs/gen_29_relaxed.cif,True,-31.307796478271484,True,True,True,TRI2024,True,True,True,14.414953435042667,"[[14.862549286749841, -1.8099913681041972e-05, 0.0020650080319163256], [-1.8099913681041972e-05, 14.404335092266093, 0.2694980151172929], [0.0020650080319163256, 0.2694980151172929, 13.977975926112054]]",401.28704926467134,True,12.0,2.414953435042668,0.4823911344817394,0.48239115,,0.48239115,False
gen_3,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_3.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/input_cifs/gen_3.cif,True,La4 Ce4 Ru4,Ce-La-Ru,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval32_topk025_loop0009_e1_replay4_cut03_gpu_20260731/loop_0015/postprocess/relaxed/relaxed_cifs/gen_3_relaxed.cif,True,-83.23432159423828,True,True,True,TRI2024,True,True,True,19.013487384245067,"[[20.78154129079424, 1.8773665236923534, 2.1827954319549816], [1.8773665236923534, 17.10941576141444, 7.271962416735193], [2.1827954319549816, 7.271962416735193, 19.149505100526515]]",319.8646015034856,True,12.0,7.013487384245067,0.0021364159127741,0.0021364158,,0.0021364158,False
