structure_id,cif_path,input_cif_path,raw_valid,formula,chemical_system,num_sites,raw_valid_reason,relaxed_cif_path,relaxation_success,total_energy,composition_valid,structure_valid,structure_comp_valid,reference_name,is_unique,is_novel,stable,predicted_dielectric_scalar,predicted_tensor,volume,prediction_success,target_dielectric_scalar,abs_error,reward_raw,reward_final,gate_reason,reward_final_diversity,diversity_penalty
gen_12,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_12.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_12.cif,True,Na2 Sn4 Hg4,Hg-Na-Sn,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/relaxed/relaxed_cifs/gen_12_relaxed.cif,True,-20.54791641235352,True,True,True,TRI2024,True,True,True,13.563296938204845,"[[15.142278000499797, 0.007128548984821533, -0.0066380573638841495], [0.007128548984821533, 13.079520459935718, 0.01212923966186666], [-0.0066380573638841495, 0.01212923966186666, 12.468092354179031]]",267.4095415245177,True,12.0,1.5632969382048447,0.7367643614156156,0.7367644,,0.7367644,False
gen_14,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_14.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_14.cif,True,K1 Na4 Ag2,Ag-K-Na,7,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/relaxed/relaxed_cifs/gen_14_relaxed.cif,True,-11.865352630615234,True,True,True,TRI2024,True,True,True,5.338579370743148,"[[5.017192616316611, 0.00042280077742943645, -0.0005564111235805249], [0.00042280077742943645, 6.453733551168498, 0.0005661377974102901], [-0.0005564111235805249, 0.0005661377974102901, 4.5448119447443345]]",240.1829067043521,True,12.0,6.661420629256852,0.0038998561935071,0.0038998562,,0.0038998562,False
gen_15,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_15.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_15.cif,True,Tb4 Pr2 Pd2,Pd-Pr-Tb,8,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/relaxed/relaxed_cifs/gen_15_relaxed.cif,True,-41.63372802734375,True,True,True,TRI2024,True,True,True,14.362906693011448,"[[15.510002481589021, -0.0020193383456918205, -0.0011583706336421467], [-0.0020193383456918205, 15.213528804954592, 0.7946534746782986], [-0.0011583706336421467, 0.7946534746782986, 12.36518879249074]]",233.08477099174,True,12.0,2.362906693011448,0.4976212641823497,0.49762127,,0.49762127,False
gen_25,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_25.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_25.cif,True,Li1 Ca2 In3 Ag4,Ag-Ca-In-Li,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/relaxed/relaxed_cifs/gen_25_relaxed.cif,True,-28.549053192138672,True,True,True,TRI2024,True,True,True,14.5727860634534,"[[15.376436635341483, 0.0020878496262678177, 0.0014465601521033808], [0.0020878496262678177, 13.501725741919248, 0.4013263523037306], [0.0014465601521033808, 0.4013263523037306, 14.840195813099486]]",223.01093586192508,True,12.0,2.5727860634534,0.437182952436364,0.43718296,,0.43718296,False
gen_26,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_26.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_26.cif,True,Cd2 In2 Ga2 Hg4,Cd-Ga-Hg-In,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/relaxed/relaxed_cifs/gen_26_relaxed.cif,True,-14.15241527557373,True,True,True,TRI2024,True,True,True,15.5587841164969,"[[16.25650350507284, -0.00096662414841397, -0.028887042547586426], [-0.00096662414841397, 15.572349843273948, -0.5032137231413372], [-0.028887042547586426, -0.5032137231413372, 14.847499001143913]]",243.00965662477665,True,12.0,3.5587841164969003,0.2053338580916525,0.20533386,,0.20533386,False
gen_28,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_28.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_28.cif,True,Ba1 Gd3 Ru1,Ba-Gd-Ru,5,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/relaxed/relaxed_cifs/gen_28_relaxed.cif,True,-53.48780822753906,True,True,True,TRI2024,True,True,True,12.45170506072897,"[[12.450198287479378, -0.01019773106583968, -0.0048068774397976915], [-0.01019773106583968, 12.451478270069186, -0.004148325561980795], [-0.0048068774397976915, -0.004148325561980795, 12.453438624638352]]",163.477055325998,True,12.0,0.4517050607289707,0.9748178141405616,0.9748178,,0.9748178,False
gen_30,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_30.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_30.cif,True,Li5 Mg4 In3,In-Li-Mg,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/relaxed/relaxed_cifs/gen_30_relaxed.cif,True,-25.919118881225582,True,True,True,TRI2024,True,True,True,8.902185820170313,"[[9.40436306702066, 0.09404291500750171, -0.25063340111253035], [0.09404291500750171, 8.586198815400458, 0.3019471580464417], [-0.25063340111253035, 0.3019471580464417, 8.715995578089823]]",249.689851701978,True,12.0,3.0978141798296868,0.3013277950775974,0.3013278,,0.3013278,False
gen_34,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_34.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_34.cif,True,Zr2 F8,F-Zr,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/relaxed/relaxed_cifs/gen_34_relaxed.cif,True,-68.34288024902344,True,True,True,TRI2024,True,True,True,2.9681635760121696,"[[3.0762934943695366, -0.29378207590865824, -0.3090373808875314], [-0.29378207590865824, 2.897253342932583, 0.3224395344545252], [-0.3090373808875314, 0.3224395344545252, 2.930943890734387]]",131.9027767574124,True,12.0,9.03183642398783,3.729099621805792e-05,3.7290996e-05,,3.7290996e-05,False
gen_35,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_35.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_35.cif,True,La2 Pr4 Ga2,Ga-La-Pr,8,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/relaxed/relaxed_cifs/gen_35_relaxed.cif,True,-37.14173126220703,True,True,True,TRI2024,True,True,True,13.358176219356691,"[[13.716125011333311, 0.0001907210183001502, 9.677634504701992e-05], [0.0001907210183001502, 13.163426373737028, -0.000290323601539747], [9.677634504701992e-05, -0.000290323601539747, 13.194977272999747]]",238.3497123396665,True,12.0,1.3581762193566913,0.794072644304075,0.7940726,,0.7940726,False
gen_36,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_36.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_36.cif,True,Sr6 Al1 Ge2,Al-Ge-Sr,9,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/relaxed/relaxed_cifs/gen_36_relaxed.cif,True,-26.167953491210938,True,True,True,TRI2024,True,True,True,10.615703507366767,"[[10.351039336914017, -0.00028904861335247257, -0.0002119365854576149], [-0.00028904861335247257, 10.750797467263686, -0.001112084160400186], [-0.0002119365854576149, -0.001112084160400186, 10.745273717922611]]",319.06669466127704,True,12.0,1.3842964926332328,0.786994044892024,0.78699404,,0.78699404,False
gen_38,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_38.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_38.cif,True,Na6 In2 Hg1,Hg-In-Na,9,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/relaxed/relaxed_cifs/gen_38_relaxed.cif,True,-14.676939964294434,True,True,True,TRI2024,True,True,True,7.001457865129282,"[[5.84576419420425, -0.045702710160594795, -0.004428993570060173], [-0.045702710160594795, 6.6741216390279074, -0.7097768320823694], [-0.004428993570060173, -0.7097768320823694, 8.484487762155693]]",252.5646290463838,True,12.0,4.998542134870718,0.0440170625828421,0.04401706,,0.04401706,False
gen_47,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_47.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_47.cif,True,Er11 Tl2 Ir5,Er-Ir-Tl,18,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/relaxed/relaxed_cifs/gen_47_relaxed.cif,True,-110.47808074951172,True,True,True,TRI2024,True,True,True,16.68180611918297,"[[17.074961176815364, -0.8184587021338393, -0.08091381073641352], [-0.8184587021338393, 15.647646317990946, 0.5274447681696448], [-0.08091381073641352, 0.5274447681696448, 17.322810862742593]]",448.8345018342041,True,12.0,4.681806119182969,0.0645759281300908,0.064575925,,0.064575925,False
gen_49,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_49.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_49.cif,True,Tl5 Bi9 Pt6,Bi-Pt-Tl,20,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/relaxed/relaxed_cifs/gen_49_relaxed.cif,True,-85.74513244628906,True,True,True,TRI2024,True,True,True,22.904171361456907,"[[24.36699964406283, 0.010667774857681792, 0.12631378214381833], [0.010667774857681792, 22.57822572143898, -1.5672933176102422], [0.12631378214381833, -1.5672933176102422, 21.767288718868905]]",526.6545385899191,True,12.0,10.904171361456909,3.509510313620955e-07,3.5095104e-07,,3.5095104e-07,False
gen_53,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_53.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_53.cif,True,La6 Cd1 Bi5,Bi-Cd-La,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/relaxed/relaxed_cifs/gen_53_relaxed.cif,True,-60.081085205078125,True,True,True,TRI2024,True,True,True,20.42559045366657,"[[20.406683516396487, -0.0002167112940883151, 0.0008019551480865524], [-0.0002167112940883151, 20.511313860628736, -0.0003183574612586813], [0.0008019551480865524, -0.0003183574612586813, 20.358773983974505]]",387.80368498883473,True,12.0,8.425590453666569,0.0001400064854738,0.00014000648,,0.00014000648,False
gen_56,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_56.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_56.cif,True,Li2 Tb1 Sm1 F8,F-Li-Sm-Tb,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/relaxed/relaxed_cifs/gen_56_relaxed.cif,True,-73.35635375976562,True,True,True,TRI2024,True,True,True,2.102674462592127,"[[2.0826561113199635, 0.0005088936229411778, -0.002055293318767754], [0.0005088936229411778, 2.079801587738077, 0.0004254585869824125], [-0.002055293318767754, 0.0004254585869824125, 2.1455656887183436]]",152.6360472608427,True,12.0,9.897325537407871,4.810874896713121e-06,4.810875e-06,,4.810875e-06,False
gen_58,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_58.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/input_cifs/gen_58.cif,True,In9 Sn7 Hg2,Hg-In-Sn,18,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0017/postprocess/relaxed/relaxed_cifs/gen_58_relaxed.cif,True,-52.14263916015625,True,True,True,TRI2024,True,True,True,15.989783995059112,"[[15.685495668329834, -0.17325104379857603, -0.1537659162846794], [-0.17325104379857603, 16.142841776034324, -0.11957731027918361], [-0.1537659162846794, -0.11957731027918361, 16.141014540813188]]",517.4718476920493,True,12.0,3.989783995059112,0.1367231718411329,0.13672318,,0.13672318,False
