structure_id,cif_path,input_cif_path,raw_valid,formula,chemical_system,num_sites,raw_valid_reason,relaxed_cif_path,relaxation_success,total_energy,composition_valid,structure_valid,structure_comp_valid,reference_name,is_unique,is_novel,stable,predicted_dielectric_scalar,predicted_tensor,volume,prediction_success,target_dielectric_scalar,abs_error,reward_raw,reward_final,gate_reason,reward_final_diversity,diversity_penalty
gen_1,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_1.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_1.cif,True,Nb1 Al9 Pd1,Al-Nb-Pd,11,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/relaxed/relaxed_cifs/gen_1_relaxed.cif,True,-52.29870223999024,True,True,True,TRI2024,True,True,True,15.930804604198237,"[[16.173566065066364, 0.00018807637477381302, -0.0002423036245040376], [0.00018807637477381302, 15.708195835911752, 0.016424904138947073], [-0.0002423036245040376, 0.016424904138947073, 15.910651911616586]]",177.895875123744,True,12.0,3.930804604198237,0.1449446831961612,0.14494468,,0.14494468,False
gen_14,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_14.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_14.cif,True,Na1 Sr2 Pb1 Cl8,Cl-Na-Pb-Sr,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/relaxed/relaxed_cifs/gen_14_relaxed.cif,True,-45.407814025878906,True,True,True,TRI2024,True,True,True,3.398849399553401,"[[3.431515046276151, -5.180597547726125e-05, 0.0002805185404758473], [-5.180597547726125e-05, 3.4201664113074393, 0.00020091189158372315], [0.0002805185404758473, 0.00020091189158372315, 3.344866741076613]]",343.62826406217425,True,12.0,8.6011506004466,9.635474117819772e-05,9.635474e-05,,9.635474e-05,False
gen_15,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_15.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_15.cif,True,Tb2 Pr4 Er1 S8,Er-Pr-S-Tb,15,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/relaxed/relaxed_cifs/gen_15_relaxed.cif,True,-96.25529479980467,True,True,True,TRI2024,True,True,True,7.654722946647027,"[[7.716054902139769, 0.029484221780197183, -0.028233504986166058], [0.029484221780197183, 7.682079758149899, -0.016421657920466414], [-0.028233504986166058, -0.016421657920466414, 7.566034179651414]]",370.5272870927571,True,12.0,4.345277053352973,0.0944033155779694,0.09440332,,0.09440332,False
gen_17,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_17.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_17.cif,True,Tb6 Te2 As2 Se2,As-Se-Tb-Te,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/relaxed/relaxed_cifs/gen_17_relaxed.cif,True,-69.18576049804688,True,True,True,TRI2024,True,True,True,12.016113017485578,"[[12.052856939825656, -0.0006367629824323418, 0.0003125206682435389], [-0.0006367629824323418, 11.999027418666083, -0.11352318875312557], [0.0003125206682435389, -0.11352318875312557, 11.996454693964996]]",318.4190638453024,True,12.0,0.0161130174855781,0.9999675468600532,0.9999676,,0.9999676,False
gen_18,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_18.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_18.cif,True,Ba2 Zn4 Au4,Au-Ba-Zn,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/relaxed/relaxed_cifs/gen_18_relaxed.cif,True,-26.2744083404541,True,True,True,TRI2024,True,True,True,13.166452208658766,"[[12.569818859144219, 0.20523083946658532, -1.049040854404643], [0.20523083946658532, 14.574247242464377, -0.7704683711539061], [-1.049040854404643, -0.7704683711539061, 12.355290524367687]]",232.9009744019358,True,12.0,1.1664522086587663,0.8436004099828692,0.8436004,,0.8436004,False
gen_20,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_20.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_20.cif,True,Li2 Dy1 Mg1 Cl8,Cl-Dy-Li-Mg,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/relaxed/relaxed_cifs/gen_20_relaxed.cif,True,-46.94588470458984,True,True,True,TRI2024,True,True,True,3.06292590094116,"[[2.9750592629762904, -0.0069564458540040015, 0.00013174402445302602], [-0.0069564458540040015, 2.993572795437912, 0.00027230786195858237], [0.00013174402445302602, 0.00027230786195858237, 3.2201456444092784]]",305.44206985507634,True,12.0,8.93707409905884,4.613624545075257e-05,4.6136247e-05,,4.6136247e-05,False
gen_24,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_24.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_24.cif,True,Al4 Zn13 Ga3,Al-Ga-Zn,20,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/relaxed/relaxed_cifs/gen_24_relaxed.cif,True,-40.24892044067383,True,True,True,TRI2024,True,True,True,15.834036256764229,"[[15.80347128553153, 0.06920170999651556, -0.09891553729441199], [0.06920170999651556, 15.708559049079453, 0.15366520641274758], [-0.09891553729441199, 0.15366520641274758, 15.990078435681706]]",323.1611186092821,True,12.0,3.8340362567642288,0.1592182697734426,0.15921827,,0.15921827,False
gen_25,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_25.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_25.cif,True,Ca1 Y1 Tl2 I8,Ca-I-Tl-Y,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/relaxed/relaxed_cifs/gen_25_relaxed.cif,True,-38.99542999267578,True,True,True,TRI2024,True,True,True,4.498999046064775,"[[4.131420510029373, 0.17585046791833242, 0.0017720091526866415], [0.17585046791833242, 4.258960517770277, 0.0015879182423636606], [0.0017720091526866415, 0.0015879182423636606, 5.106616110394675]]",579.4962506104006,True,12.0,7.501000953935225,0.000882168996884,0.000882169,,0.000882169,False
gen_29,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_29.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_29.cif,True,Pr7 Sm3 In2,In-Pr-Sm,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/relaxed/relaxed_cifs/gen_29_relaxed.cif,True,-54.992671966552734,True,True,True,TRI2024,True,True,True,13.890584783195228,"[[13.992228495324332, 0.0009734757754044596, 0.01577002192655144], [0.0009734757754044596, 13.893403540821806, 0.0007014692368667125], [0.01577002192655144, 0.0007014692368667125, 13.786122313439543]]",391.55087232376616,True,12.0,1.8905847831952285,0.6396789604338056,0.63967896,,0.63967896,False
gen_3,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_3.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_3.cif,True,Ca3 Au9,Au-Ca,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/relaxed/relaxed_cifs/gen_3_relaxed.cif,True,-41.318115234375,True,True,True,TRI2024,True,True,True,27.29316912321922,"[[31.108020570810336, 0.0018076631213371304, -2.9391793085362577e-05], [0.0018076631213371304, 19.626210840314688, 0.017651458294809283], [-2.9391793085362577e-05, 0.017651458294809283, 31.14527595853264]]",259.1375190077846,True,12.0,15.29316912321922,2.010691072210053e-13,2.010691e-13,,2.010691e-13,False
gen_34,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_34.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_34.cif,True,K4 Cd3 Sn5,Cd-K-Sn,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/relaxed/relaxed_cifs/gen_34_relaxed.cif,True,-29.845834732055664,True,True,True,TRI2024,True,True,True,9.77892563243033,"[[10.541720071516373, -0.00024968480874663966, 0.006645848749531444], [-0.00024968480874663966, 9.039331139094884, -0.1693695223122996], [0.006645848749531444, -0.1693695223122996, 9.755725686679728]]",388.2450880556821,True,12.0,2.2210743675696705,0.5397515066078127,0.5397515,,0.5397515,False
gen_38,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_38.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/input_cifs/gen_38.cif,True,Ca1 Cd2 In1 Ga2,Ca-Cd-Ga-In,6,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0021/postprocess/relaxed/relaxed_cifs/gen_38_relaxed.cif,True,-13.912065505981444,True,True,True,TRI2024,True,True,True,14.030919813239697,"[[14.13962002519329, 0.021582028991526614, 0.03511163962810381], [0.021582028991526614, 12.763369313646134, -0.76869036327413], [0.03511163962810381, -0.76869036327413, 15.189770100879658]]",140.7920100459725,True,12.0,2.030919813239697,0.5971544964916415,0.5971545,,0.5971545,False
