structure_id,cif_path,input_cif_path,raw_valid,formula,chemical_system,num_sites,raw_valid_reason,relaxed_cif_path,relaxation_success,total_energy,composition_valid,structure_valid,structure_comp_valid,reference_name,is_unique,is_novel,stable,predicted_dielectric_scalar,predicted_tensor,volume,prediction_success,target_dielectric_scalar,abs_error,reward_raw,reward_final,gate_reason,reward_final_diversity,diversity_penalty
gen_1,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_1.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_1.cif,True,Pr5 Nd13 Dy2,Dy-Nd-Pr,20,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/relaxed/relaxed_cifs/gen_1_relaxed.cif,True,-94.75628662109376,True,True,True,TRI2024,True,True,True,11.60327024467238,"[[11.595771244985176, 0.018407264914959257, 0.0051170802439281775], [0.018407264914959257, 11.618936203150355, 0.011817204493406466], [0.0051170802439281775, 0.011817204493406466, 11.595103285881606]]",704.6070426646933,True,12.0,0.3967297553276196,0.980517963905496,0.980518,,0.980518,False
gen_13,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_13.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_13.cif,True,Li5 Pt1,Li-Pt,6,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/relaxed/relaxed_cifs/gen_13_relaxed.cif,True,-17.35187530517578,True,True,True,TRI2024,True,True,True,8.212507320801338,"[[8.714819139245034, 0.0004952826651752096, 0.0037708008667470716], [0.0004952826651752096, 8.70125322521402, -0.010899810144632292], [0.0037708008667470716, -0.010899810144632292, 7.221449597944963]]",92.77033076791972,True,12.0,3.787492679198662,0.1664371365067311,0.16643713,,0.16643713,False
gen_14,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_14.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_14.cif,True,La4 Tl1 Sb2 I1,I-La-Sb-Tl,8,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/relaxed/relaxed_cifs/gen_14_relaxed.cif,True,-39.7225341796875,True,True,True,TRI2024,True,True,True,13.928527099274504,"[[13.680015422257055, -1.0505300623382777e-05, 0.0013935529470594586], [-1.0505300623382777e-05, 13.679156425772836, -0.0001596809836067923], [0.0013935529470594586, -0.0001596809836067923, 14.426409449793612]]",286.6114354720742,True,12.0,1.928527099274504,0.6281966047754254,0.6281966,,0.6281966,False
gen_23,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_23.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_23.cif,True,Eu1 I1 O5,Eu-I-O,7,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/relaxed/relaxed_cifs/gen_23_relaxed.cif,True,-44.57552719116211,True,True,True,TRI2024,True,True,True,4.759370533323978,"[[4.634131383228483, 0.00019982662830695465, -0.0013121575804945313], [0.00019982662830695465, 4.852420585179459, -0.1378256193358512], [-0.0013121575804945313, -0.1378256193358512, 4.791559631563996]]",105.55185637854642,True,12.0,7.240629466676022,0.0014253478579464,0.0014253479,,0.0014253479,False
gen_25,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_25.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_25.cif,True,Na1 Tl2 Sn1 Cl8,Cl-Na-Sn-Tl,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/relaxed/relaxed_cifs/gen_25_relaxed.cif,True,-37.33659744262695,True,True,True,TRI2024,True,True,True,2.416679877903732,"[[2.5593752051055834, 0.02943204588374195, 0.03213555988134378], [0.02943204588374195, 2.341888535978706, 0.020594234106072393], [0.03213555988134378, 0.020594234106072393, 2.3487758926269064]]",499.8812950178976,True,12.0,9.583320122096268,1.0334703333004796e-05,1.0334703e-05,,1.0334703e-05,False
gen_27,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_27.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_27.cif,True,Er3 Zr1 Cd2,Cd-Er-Zr,6,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/relaxed/relaxed_cifs/gen_27_relaxed.cif,True,-25.035324096679688,True,True,True,TRI2024,True,True,True,14.778040756654,"[[14.872539718732714, -0.00013578669347004117, 2.5490714721269098e-05], [-0.00013578669347004117, 14.87182484243018, 7.36329543481978e-05], [2.5490714721269098e-05, 7.36329543481978e-05, 14.589757708799109]]",155.4884812969963,True,12.0,2.7780407566540006,0.3811017779875086,0.3811018,,0.3811018,False
gen_32,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_32.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_32.cif,True,Yb2 Si2 W2 C1,C-Si-W-Yb,7,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/relaxed/relaxed_cifs/gen_32_relaxed.cif,True,-51.599388122558594,True,True,True,TRI2024,True,True,True,11.948761382246287,"[[13.80229594074191, -2.5993768140728004e-06, -1.5194337000305625e-05], [-2.5993768140728004e-06, 13.802549374194713, 6.589072092999416e-06], [-1.5194337000305625e-05, 6.589072092999416e-06, 8.241438831802256]]",128.2703980281493,True,12.0,0.0512386177537127,0.9996718793496951,0.9996719,,0.9996719,False
gen_34,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_34.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_34.cif,True,La2 Dy1 Hg1 N1,Dy-Hg-La-N,5,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/relaxed/relaxed_cifs/gen_34_relaxed.cif,True,-27.22599029541016,True,True,True,TRI2024,True,True,True,13.522067163559642,"[[12.949906605324072, -3.418104352307316e-05, 1.9325245126907537e-05], [-3.418104352307316e-05, 13.808526081865589, -5.3573566966683255e-05], [1.9325245126907537e-05, -5.3573566966683255e-05, 13.80776880348927]]",125.12283451397636,True,12.0,1.522067163559642,0.7485733706856659,0.74857336,,0.74857336,False
gen_37,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_37.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_37.cif,True,La2 Pr1 Pb1,La-Pb-Pr,4,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/relaxed/relaxed_cifs/gen_37_relaxed.cif,True,-19.857397079467773,True,True,True,TRI2024,True,True,True,16.720661869275972,"[[16.63749010318502, -0.0007301255999207661, -0.0053723010068249385], [-0.0007301255999207661, 16.64169470698034, 0.012620971779591709], [-0.0053723010068249385, 0.012620971779591709, 16.882800797662558]]",129.46765282854216,True,12.0,4.720661869275972,0.0616932311141618,0.061693233,,0.061693233,False
gen_38,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_38.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/input_cifs/gen_38.cif,True,Ag1 Hg2 Ge1 S4,Ag-Ge-Hg-S,8,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_eval24_topk025_from_loop0020/loop_0000/postprocess/relaxed/relaxed_cifs/gen_38_relaxed.cif,True,-25.825178146362305,True,True,True,TRI2024,True,True,True,9.92774977978044,"[[9.715347201393508, -0.001408429729747707, 0.014703407197679853], [-0.001408429729747707, 9.72026702804455, 0.004888672387137828], [0.014703407197679853, 0.004888672387137828, 10.347635109903264]]",202.461752482144,True,12.0,2.0722502202195603,0.5846291163802129,0.5846291,,0.5846291,False
