structure_id,cif_path,input_cif_path,raw_valid,formula,chemical_system,num_sites,raw_valid_reason,relaxed_cif_path,relaxation_success,total_energy,composition_valid,structure_valid,structure_comp_valid,reference_name,is_unique,is_novel,stable,predicted_dielectric_scalar,predicted_tensor,volume,prediction_success,target_dielectric_scalar,abs_error,reward_raw,reward_final,gate_reason,reward_final_diversity,diversity_penalty
gen_1,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_1.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_1.cif,True,Y2 Co1 Ge2 H2,Co-Ge-H-Y,7,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/relaxed/relaxed_cifs/gen_1_relaxed.cif,True,-40.84218978881836,True,True,True,TRI2024,True,True,True,15.391906226275886,"[[14.87219770003109, 0.00012721258485197428, 0.000124004694351853], [0.00012721258485197428, 14.376854661108899, -2.2363577990551025], [0.000124004694351853, -2.2363577990551025, 16.926666317687665]]",99.72501907970091,True,12.0,3.3919062262758857,0.2373715886771837,0.2373716,,0.2373716,False
gen_13,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_13.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_13.cif,True,Y4 Cd1 Ag2 Hg1,Ag-Cd-Hg-Y,8,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/relaxed/relaxed_cifs/gen_13_relaxed.cif,True,-35.857505798339844,True,True,True,TRI2024,True,True,True,15.565067296690108,"[[15.494357965781711, 0.0003412965274842174, -0.0006021589786655417], [0.0003412965274842174, 15.494984746818284, 0.00016181302631649138], [-0.0006021589786655417, 0.00016181302631649138, 15.705859177470318]]",203.0342860878961,True,12.0,3.565067296690108,0.2041882117742985,0.20418821,,0.20418821,False
gen_14,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_14.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_14.cif,True,Na1 Cd2 Hg8,Cd-Hg-Na,11,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/relaxed/relaxed_cifs/gen_14_relaxed.cif,True,-6.007095813751221,True,True,True,TRI2024,True,True,True,10.55122011446605,"[[10.607637576062142, -0.2979776868394043, -0.33354692526645857], [-0.2979776868394043, 10.522344984970022, 0.0011774294860487859], [-0.33354692526645857, 0.0011774294860487859, 10.523677782365986]]",297.8455173719567,True,12.0,1.4487798855339502,0.7692260537656227,0.7692261,,0.7692261,False
gen_17,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_17.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_17.cif,True,Sm2 Tl2 Sb1 S6,S-Sb-Sm-Tl,11,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/relaxed/relaxed_cifs/gen_17_relaxed.cif,True,-54.88289642333984,True,True,True,TRI2024,True,True,True,8.454940245525968,"[[8.44039393070014, 0.1511200217709354, 0.03628473368904274], [0.1511200217709354, 8.616192231807123, 0.06321836135396085], [0.03628473368904274, 0.06321836135396085, 8.30823457407065]]",320.2962161203856,True,12.0,3.545059754474032,0.2078515652067156,0.20785156,,0.20785156,False
gen_18,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_18.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_18.cif,True,Li6 Pr5 Mg1 Hg6,Hg-Li-Mg-Pr,18,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/relaxed/relaxed_cifs/gen_18_relaxed.cif,True,-43.52712631225586,True,True,True,TRI2024,True,True,True,9.119254461157112,"[[9.353865829017815, -0.0003018107136709115, -0.0007855043059968904], [-0.0003018107136709115, 9.403434185230838, 0.045369678187863416], [-0.0007855043059968904, 0.045369678187863416, 8.600463369222686]]",443.5804190600503,True,12.0,2.880745538842888,0.3543972366851525,0.35439724,,0.35439724,False
gen_2,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_2.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_2.cif,True,Yb8 Cu2 Bi2,Bi-Cu-Yb,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/relaxed/relaxed_cifs/gen_2_relaxed.cif,True,-32.88224029541016,True,True,True,TRI2024,True,True,True,10.053101919079229,"[[10.477311119989906, 0.008803071960312176, 0.018758132777612284], [0.008803071960312176, 9.963308657688211, -0.24247720359802957], [0.018758132777612284, -0.24247720359802957, 9.718685979559563]]",360.6207847222248,True,12.0,1.9468980809207717,0.6226308218213049,0.62263083,,0.62263083,False
gen_20,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_20.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_20.cif,True,Sr5 Al4,Al-Sr,9,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/relaxed/relaxed_cifs/gen_20_relaxed.cif,True,-24.79763984680176,True,True,True,TRI2024,True,True,True,7.91755834829591,"[[8.923151942048024, 6.799126636770165e-05, -0.00010366669073486413], [6.799126636770165e-05, 7.5166777434891205, -0.795751891875729], [-0.00010366669073486413, -0.795751891875729, 7.31284535935059]]",315.245556775561,True,12.0,4.08244165170409,0.1245197140355009,0.12451971,,0.12451971,False
gen_21,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_21.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_21.cif,True,Pb2 Br6,Br-Pb,8,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/relaxed/relaxed_cifs/gen_21_relaxed.cif,True,-22.48958969116211,True,True,True,TRI2024,True,True,True,3.315001110411285,"[[3.2074373574587667, -0.005992496902690175, 0.16955852596664966], [-0.005992496902690175, 3.6862648406505243, -0.12382637820888867], [0.16955852596664966, -0.12382637820888867, 3.0513011331245647]]",426.7836742165695,True,12.0,8.684998889588716,8.038759264533193e-05,8.0387596e-05,,8.0387596e-05,False
gen_28,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_28.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_28.cif,True,Cs3 Hg4 Au3,Au-Cs-Hg,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/relaxed/relaxed_cifs/gen_28_relaxed.cif,True,-15.791539192199709,True,True,True,TRI2024,True,True,True,6.645288383777536,"[[7.845227248256096, -3.3812321418809294e-05, -3.094530832131215e-05], [-3.3812321418809294e-05, 7.844628585002603, 0.00014440664517630374], [-3.094530832131215e-05, 0.00014440664517630374, 4.246009318073908]]",388.831471234801,True,12.0,5.354711616222464,0.0277611682134064,0.027761169,,0.027761169,False
gen_35,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_35.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_35.cif,True,Ca2 Ce3 Dy1 Se6,Ca-Ce-Dy-Se,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/relaxed/relaxed_cifs/gen_35_relaxed.cif,True,-69.38607788085938,True,True,True,TRI2024,True,True,True,10.919395523617656,"[[9.903397978567838, -0.2733096470363059, -0.50212337314754], [-0.2733096470363059, 11.487780971083305, -0.0930193421952796], [-0.50212337314754, -0.0930193421952796, 11.367007621201832]]",312.55445420842176,True,12.0,1.0806044763823444,0.8641894578502007,0.86418945,,0.86418945,False
gen_36,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_36.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_36.cif,True,Tb5 Ho2 Tm2,Ho-Tb-Tm,9,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/relaxed/relaxed_cifs/gen_36_relaxed.cif,True,-41.06459045410156,True,True,True,TRI2024,True,True,True,12.36487639739797,"[[12.351552733300359, 0.00012785638667290423, -0.0001499172541603523], [0.00012785638667290423, 12.490251509791296, -0.017242251515373744], [-0.0001499172541603523, -0.017242251515373744, 12.252824949102255]]",282.9757742943354,True,12.0,0.3648763973979694,0.9834958624052792,0.9834959,,0.9834959,False
gen_38,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_38.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_38.cif,True,Tb6 C2 S2 N1 F1,C-F-N-S-Tb,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/relaxed/relaxed_cifs/gen_38_relaxed.cif,True,-83.66146850585938,True,True,True,TRI2024,True,True,True,8.274093340693213,"[[8.202644512813578, -0.04244512966693487, 0.01326685416548077], [-0.04244512966693487, 8.152619262528676, 0.02287597530175819], [0.01326685416548077, 0.02287597530175819, 8.467016246737384]]",219.5973367087804,True,12.0,3.725906659306787,0.176347719468316,0.17634772,,0.17634772,False
gen_40,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_40.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_40.cif,True,Li2 Cd12 In3 Hg1,Cd-Hg-In-Li,18,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/relaxed/relaxed_cifs/gen_40_relaxed.cif,True,-23.81429100036621,True,True,True,TRI2024,True,True,True,12.98538311607608,"[[12.903995395669687, -0.3891719131672962, 0.1720614559799438], [-0.3891719131672962, 12.938911852169033, 0.19764295505286517], [0.1720614559799438, 0.19764295505286517, 13.113242100389522]]",423.15676722624585,True,12.0,0.9853831160760808,0.8857039860890867,0.885704,,0.885704,False
gen_42,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_42.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/input_cifs/gen_42.cif,True,Mn2 Ge2 Cl10,Cl-Ge-Mn,14,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0004/postprocess/relaxed/relaxed_cifs/gen_42_relaxed.cif,True,-58.8765869140625,True,True,True,TRI2024,True,True,True,2.8897190400625345,"[[2.216378245036531, 0.26528845631642595, 0.35087961087245945], [0.26528845631642595, 3.201050709065741, -0.07775110705573281], [0.35087961087245945, -0.07775110705573281, 3.2517281660853317]]",452.739560717925,True,12.0,9.110280959937466,3.121373311267059e-05,3.1213734e-05,,3.1213734e-05,False
