structure_id,cif_path,input_cif_path,raw_valid,formula,chemical_system,num_sites,raw_valid_reason,relaxed_cif_path,relaxation_success,total_energy
gen_0,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/input_cifs/gen_0.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/input_cifs/gen_0.cif,True,La2 Sm4 Au4,Au-La-Sm,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/relaxed/relaxed_cifs/gen_0_relaxed.cif,True,-48.04424285888672
gen_1,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/input_cifs/gen_1.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/input_cifs/gen_1.cif,True,Tb1 Sm3 Y6 Er2,Er-Sm-Tb-Y,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/relaxed/relaxed_cifs/gen_1_relaxed.cif,True,-66.22602081298828
gen_10,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/input_cifs/gen_10.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/input_cifs/gen_10.cif,True,Sr2 Er1 Ta1 O6,Er-O-Sr-Ta,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/relaxed/relaxed_cifs/gen_10_relaxed.cif,True,-81.41101837158203
gen_13,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/input_cifs/gen_13.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/input_cifs/gen_13.cif,True,Cs2 Sb1 Au1,Au-Cs-Sb,4,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/relaxed/relaxed_cifs/gen_13_relaxed.cif,True,-10.63520050048828
gen_14,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/input_cifs/gen_14.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/input_cifs/gen_14.cif,True,Cs3 Dy2 Sc1 Te6,Cs-Dy-Sc-Te,12,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/relaxed/relaxed_cifs/gen_14_relaxed.cif,True,-52.87507247924805
gen_15,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/input_cifs/gen_15.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/input_cifs/gen_15.cif,True,Dy2 Si2 H2 Rh4,Dy-H-Rh-Si,10,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/relaxed/relaxed_cifs/gen_15_relaxed.cif,True,-65.01471710205078
gen_17,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/input_cifs/gen_17.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/input_cifs/gen_17.cif,True,Lu1 Ir1 Rh1 Pb1,Ir-Lu-Pb-Rh,4,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/relaxed/relaxed_cifs/gen_17_relaxed.cif,True,-26.358110427856445
gen_18,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/input_cifs/gen_18.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/input_cifs/gen_18.cif,True,Na4 P2 H2,H-Na-P,8,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/relaxed/relaxed_cifs/gen_18_relaxed.cif,True,-23.975364685058597
gen_19,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/input_cifs/gen_19.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/input_cifs/gen_19.cif,True,Sr1 La2,La-Sr,3,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/relaxed/relaxed_cifs/gen_19_relaxed.cif,True,-11.268579483032228
gen_2,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/input_cifs/gen_2.cif,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/input_cifs/gen_2.cif,True,K4 Sb2 S5,K-S-Sb,11,,provenance://mattergen/outputs/dielectric_rl/direct_rl_target12_online/matinvent_style_target12_tri_fixed_scaler_gpu/loop_0012/postprocess/relaxed/relaxed_cifs/gen_2_relaxed.cif,True,-42.30686569213867
